shipment_id,order_id,courier,shipment_date,delivery_date,shipping_status
36101,36101,India Post,2023-06-14,2023-06-17,Delivered
36102,36102,XpressBees,2025-07-21,2025-07-28,Delivered
36103,36103,Ecom Express,2025-12-04,2025-12-08,Delivered
36104,36104,BlueDart,2023-08-04,2023-08-08,Delivered
36105,36105,BlueDart,2024-09-10,2024-09-16,In Transit
36106,36106,XpressBees,2023-07-25,2023-07-29,Delivered
36107,36107,XpressBees,2023-04-07,2023-04-14,Delivered
36108,36108,India Post,2025-04-30,2025-05-06,Delivered
36109,36109,XpressBees,2025-07-10,2025-07-15,In Transit
36110,36110,India Post,2025-02-15,2025-02-22,Delivered
36111,36111,India Post,2024-08-31,2024-09-03,Delivered
36112,36112,India Post,2025-08-06,2025-08-10,In Transit
36113,36113,India Post,2023-11-04,2023-11-10,In Transit
36114,36114,India Post,2023-12-06,2023-12-12,Delivered
36115,36115,Ecom Express,2025-11-15,2025-11-22,Delivered
36116,36116,XpressBees,2024-10-22,2024-10-27,In Transit
36117,36117,Delhivery,2024-08-26,2024-08-27,Delivered
36118,36118,BlueDart,2025-02-15,2025-02-17,Delivered
36119,36119,BlueDart,2024-09-01,2024-09-06,Delivered
36120,36120,XpressBees,2024-08-26,2024-08-27,In Transit
36121,36121,BlueDart,2023-07-24,2023-07-26,Delivered
36122,36122,Ecom Express,2025-02-22,2025-03-01,Delivered
36123,36123,Ecom Express,2025-10-01,2025-10-03,Delivered
36124,36124,India Post,2025-05-28,2025-06-03,Delivered
36125,36125,India Post,2024-08-02,2024-08-08,Delivered
36126,36126,Delhivery,2023-12-07,2023-12-09,Delivered
36127,36127,XpressBees,2025-09-01,2025-09-02,Delivered
36128,36128,XpressBees,2025-11-22,2025-11-24,Delivered
36129,36129,XpressBees,2024-01-28,2024-01-29,Delivered
36130,36130,XpressBees,2023-01-22,2023-01-26,Delivered
36131,36131,BlueDart,2024-08-19,2024-08-25,In Transit
36132,36132,Ecom Express,2025-12-27,2026-01-02,Delivered
36133,36133,India Post,2024-07-25,2024-07-26,In Transit
36134,36134,Delhivery,2024-12-04,2024-12-05,Delivered
36135,36135,BlueDart,2023-03-30,2023-03-31,Delivered
36136,36136,India Post,2024-06-07,2024-06-08,Delivered
36137,36137,BlueDart,2023-07-16,2023-07-19,Delivered
36138,36138,Ecom Express,2023-04-13,2023-04-20,Delivered
36139,36139,BlueDart,2025-12-21,2025-12-24,In Transit
36140,36140,BlueDart,2023-07-26,2023-07-28,In Transit
36141,36141,BlueDart,2023-04-15,2023-04-21,Delivered
36142,36142,BlueDart,2023-10-02,2023-10-08,Delivered
36143,36143,BlueDart,2025-10-18,2025-10-22,Delivered
36144,36144,Delhivery,2023-11-14,2023-11-20,Delivered
36145,36145,XpressBees,2024-07-06,2024-07-10,Delivered
36146,36146,Delhivery,2023-08-25,2023-09-01,Delivered
36147,36147,India Post,2025-08-16,2025-08-23,Delivered
36148,36148,Delhivery,2023-04-24,2023-05-01,Delivered
36149,36149,BlueDart,2024-11-26,2024-12-02,Delivered
36150,36150,XpressBees,2025-03-08,2025-03-09,Delivered
36151,36151,Ecom Express,2025-08-15,2025-08-16,Delivered
36152,36152,XpressBees,2024-09-04,2024-09-08,In Transit
36153,36153,Ecom Express,2024-02-11,2024-02-15,In Transit
36154,36154,Delhivery,2023-03-24,2023-03-29,Delivered
36155,36155,Delhivery,2025-01-17,2025-01-24,Delivered
36156,36156,Ecom Express,2023-08-13,2023-08-14,Delivered
36157,36157,India Post,2025-04-06,2025-04-07,Delivered
36158,36158,BlueDart,2024-03-29,2024-04-01,In Transit
36159,36159,XpressBees,2023-08-10,2023-08-11,In Transit
36160,36160,XpressBees,2025-01-03,2025-01-07,Delivered
36161,36161,BlueDart,2024-11-26,2024-11-30,Delivered
36162,36162,BlueDart,2024-01-18,2024-01-25,In Transit
36163,36163,BlueDart,2024-06-29,2024-07-03,Delivered
36164,36164,India Post,2025-08-26,2025-09-01,Delivered
36165,36165,Delhivery,2024-01-17,2024-01-22,Delivered
36166,36166,Ecom Express,2024-05-04,2024-05-09,Delivered
36167,36167,India Post,2023-10-19,2023-10-21,Delivered
36168,36168,Ecom Express,2025-02-25,2025-03-03,In Transit
36169,36169,Ecom Express,2025-09-12,2025-09-13,In Transit
36170,36170,XpressBees,2023-10-06,2023-10-10,In Transit
36171,36171,Ecom Express,2025-12-19,2025-12-21,Delivered
36172,36172,BlueDart,2024-03-27,2024-03-31,In Transit
36173,36173,Ecom Express,2025-01-01,2025-01-02,Delivered
36174,36174,Delhivery,2024-09-05,2024-09-09,Delivered
36175,36175,XpressBees,2025-06-09,2025-06-10,Delivered
36176,36176,XpressBees,2024-01-07,2024-01-13,Delivered
36177,36177,India Post,2025-08-29,2025-09-04,Delivered
36178,36178,XpressBees,2023-12-02,2023-12-09,Delivered
36179,36179,XpressBees,2024-02-14,2024-02-18,Delivered
36180,36180,Ecom Express,2025-11-12,2025-11-19,Delivered
36181,36181,India Post,2025-12-30,2026-01-06,Delivered
36182,36182,XpressBees,2024-09-22,2024-09-24,In Transit
36183,36183,BlueDart,2024-12-30,2025-01-01,In Transit
36184,36184,XpressBees,2024-11-29,2024-12-04,Delivered
36185,36185,BlueDart,2024-09-06,2024-09-10,Delivered
36186,36186,XpressBees,2025-02-16,2025-02-18,Delivered
36187,36187,Ecom Express,2025-10-10,2025-10-16,Delivered
36188,36188,XpressBees,2023-09-22,2023-09-29,Delivered
36189,36189,XpressBees,2024-03-19,2024-03-26,Delivered
36190,36190,Delhivery,2023-10-17,2023-10-23,Delivered
36191,36191,XpressBees,2025-07-01,2025-07-05,Delivered
36192,36192,Ecom Express,2025-11-15,2025-11-21,Delivered
36193,36193,India Post,2024-03-01,2024-03-04,In Transit
36194,36194,Ecom Express,2023-08-30,2023-09-04,Delivered
36195,36195,Ecom Express,2023-08-07,2023-08-14,In Transit
36196,36196,India Post,2024-04-26,2024-04-29,Delivered
36197,36197,India Post,2024-10-22,2024-10-28,Delivered
36198,36198,Delhivery,2024-08-09,2024-08-16,Delivered
36199,36199,BlueDart,2023-10-16,2023-10-18,Delivered
36200,36200,Ecom Express,2023-06-06,2023-06-07,Delivered
36201,36201,India Post,2023-02-22,2023-02-26,Delivered
36202,36202,XpressBees,2025-05-02,2025-05-05,Delivered
36203,36203,BlueDart,2023-08-04,2023-08-07,Delivered
36204,36204,Delhivery,2024-07-14,2024-07-17,Delivered
36205,36205,BlueDart,2024-02-18,2024-02-25,Delivered
36206,36206,BlueDart,2023-06-19,2023-06-22,Delivered
36207,36207,XpressBees,2025-01-21,2025-01-26,In Transit
36208,36208,Ecom Express,2023-03-15,2023-03-18,Delivered
36209,36209,BlueDart,2025-01-07,2025-01-14,Delivered
36210,36210,BlueDart,2025-03-23,2025-03-27,Delivered
36211,36211,Delhivery,2025-10-13,2025-10-14,Delivered
36212,36212,Delhivery,2024-06-04,2024-06-11,Delivered
36213,36213,Ecom Express,2023-08-18,2023-08-24,Delivered
36214,36214,BlueDart,2025-11-10,2025-11-17,Delivered
36215,36215,BlueDart,2024-09-03,2024-09-06,Delivered
36216,36216,Delhivery,2023-03-26,2023-03-29,In Transit
36217,36217,Delhivery,2024-01-05,2024-01-11,In Transit
36218,36218,Ecom Express,2025-09-22,2025-09-24,Delivered
36219,36219,BlueDart,2023-08-29,2023-09-02,Delivered
36220,36220,Ecom Express,2023-12-08,2023-12-13,Delivered
36221,36221,BlueDart,2024-09-02,2024-09-05,Delivered
36222,36222,Delhivery,2024-11-13,2024-11-20,Delivered
36223,36223,India Post,2025-08-18,2025-08-20,Delivered
36224,36224,XpressBees,2025-02-20,2025-02-24,Delivered
36225,36225,Ecom Express,2023-12-25,2023-12-27,Delivered
36226,36226,Delhivery,2023-05-30,2023-06-05,Delivered
36227,36227,India Post,2025-04-09,2025-04-11,Delivered
36228,36228,Delhivery,2023-03-08,2023-03-15,In Transit
36229,36229,Ecom Express,2023-01-15,2023-01-17,Delivered
36230,36230,XpressBees,2025-03-31,2025-04-03,Delivered
36231,36231,BlueDart,2023-12-24,2023-12-25,In Transit
36232,36232,Delhivery,2025-08-15,2025-08-22,In Transit
36233,36233,Delhivery,2024-09-21,2024-09-25,Delivered
36234,36234,Ecom Express,2024-01-25,2024-01-26,In Transit
36235,36235,BlueDart,2025-01-17,2025-01-18,Delivered
36236,36236,Delhivery,2024-10-28,2024-11-04,Delivered
36237,36237,India Post,2025-07-21,2025-07-28,Delivered
36238,36238,XpressBees,2024-01-26,2024-01-30,Delivered
36239,36239,Ecom Express,2025-02-05,2025-02-09,Delivered
36240,36240,XpressBees,2024-07-09,2024-07-13,In Transit
36241,36241,Ecom Express,2024-01-28,2024-01-31,In Transit
36242,36242,BlueDart,2025-11-10,2025-11-17,Delivered
36243,36243,India Post,2023-06-20,2023-06-24,In Transit
36244,36244,BlueDart,2025-12-20,2025-12-26,Delivered
36245,36245,Delhivery,2025-06-22,2025-06-27,Delivered
36246,36246,XpressBees,2025-08-24,2025-08-28,Delivered
36247,36247,Delhivery,2025-05-16,2025-05-20,In Transit
36248,36248,BlueDart,2025-09-29,2025-09-30,Delivered
36249,36249,XpressBees,2023-05-21,2023-05-27,Delivered
36250,36250,BlueDart,2025-05-13,2025-05-17,Delivered
36251,36251,India Post,2023-09-07,2023-09-08,Delivered
36252,36252,Ecom Express,2023-08-30,2023-09-02,Delivered
36253,36253,BlueDart,2024-08-19,2024-08-24,Delivered
36254,36254,XpressBees,2023-02-21,2023-02-24,Delivered
36255,36255,BlueDart,2025-03-22,2025-03-23,Delivered
36256,36256,XpressBees,2023-05-11,2023-05-16,Delivered
36257,36257,Ecom Express,2025-02-17,2025-02-18,Delivered
36258,36258,Ecom Express,2025-05-01,2025-05-07,Delivered
36259,36259,XpressBees,2024-01-21,2024-01-25,Delivered
36260,36260,Delhivery,2024-06-09,2024-06-13,Delivered
36261,36261,XpressBees,2024-10-18,2024-10-24,Delivered
36262,36262,India Post,2023-03-19,2023-03-24,Delivered
36263,36263,XpressBees,2023-10-06,2023-10-11,Delivered
36264,36264,Ecom Express,2024-10-09,2024-10-10,Delivered
36265,36265,Ecom Express,2024-03-21,2024-03-27,Delivered
36266,36266,India Post,2023-01-06,2023-01-09,In Transit
36267,36267,BlueDart,2024-09-26,2024-09-29,Delivered
36268,36268,BlueDart,2023-01-22,2023-01-27,Delivered
36269,36269,Delhivery,2025-09-20,2025-09-27,Delivered
36270,36270,Ecom Express,2025-08-27,2025-09-02,Delivered
36271,36271,Delhivery,2023-06-07,2023-06-13,In Transit
36272,36272,India Post,2024-02-04,2024-02-10,Delivered
36273,36273,Ecom Express,2023-03-11,2023-03-17,In Transit
36274,36274,Ecom Express,2025-06-15,2025-06-19,Delivered
36275,36275,Ecom Express,2024-04-17,2024-04-20,In Transit
36276,36276,BlueDart,2024-06-19,2024-06-22,Delivered
36277,36277,XpressBees,2025-11-28,2025-12-04,Delivered
36278,36278,India Post,2024-02-03,2024-02-09,In Transit
36279,36279,India Post,2024-04-11,2024-04-13,Delivered
36280,36280,India Post,2024-10-15,2024-10-19,Delivered
36281,36281,XpressBees,2025-12-25,2025-12-28,Delivered
36282,36282,Ecom Express,2025-04-04,2025-04-11,Delivered
36283,36283,Delhivery,2024-06-21,2024-06-25,Delivered
36284,36284,Delhivery,2023-06-15,2023-06-17,Delivered
36285,36285,India Post,2024-02-07,2024-02-08,In Transit
36286,36286,BlueDart,2024-08-19,2024-08-23,Delivered
36287,36287,XpressBees,2025-08-13,2025-08-17,Delivered
36288,36288,XpressBees,2024-04-25,2024-04-27,Delivered
36289,36289,BlueDart,2025-08-05,2025-08-11,In Transit
36290,36290,Delhivery,2025-04-18,2025-04-20,In Transit
36291,36291,India Post,2023-07-21,2023-07-26,Delivered
36292,36292,India Post,2025-01-24,2025-01-29,Delivered
36293,36293,India Post,2023-02-10,2023-02-11,Delivered
36294,36294,XpressBees,2025-01-14,2025-01-15,Delivered
36295,36295,India Post,2023-02-24,2023-02-28,Delivered
36296,36296,India Post,2025-08-29,2025-08-31,Delivered
36297,36297,Ecom Express,2025-03-29,2025-04-03,Delivered
36298,36298,BlueDart,2025-03-22,2025-03-29,Delivered
36299,36299,India Post,2025-12-09,2025-12-11,Delivered
36300,36300,XpressBees,2024-09-05,2024-09-11,In Transit
36301,36301,Ecom Express,2023-12-28,2024-01-04,Delivered
36302,36302,XpressBees,2025-12-06,2025-12-12,Delivered
36303,36303,India Post,2025-09-26,2025-10-01,Delivered
36304,36304,XpressBees,2025-10-03,2025-10-08,Delivered
36305,36305,BlueDart,2025-01-19,2025-01-20,Delivered
36306,36306,Ecom Express,2023-08-05,2023-08-08,In Transit
36307,36307,XpressBees,2023-12-19,2023-12-22,Delivered
36308,36308,Ecom Express,2023-03-15,2023-03-16,Delivered
36309,36309,BlueDart,2023-08-19,2023-08-25,Delivered
36310,36310,XpressBees,2023-09-03,2023-09-04,Delivered
36311,36311,Delhivery,2025-09-09,2025-09-15,Delivered
36312,36312,Ecom Express,2024-08-25,2024-09-01,Delivered
36313,36313,XpressBees,2025-10-02,2025-10-05,Delivered
36314,36314,Ecom Express,2023-02-07,2023-02-12,Delivered
36315,36315,XpressBees,2023-09-09,2023-09-16,Delivered
36316,36316,India Post,2025-11-28,2025-12-03,In Transit
36317,36317,Delhivery,2025-06-05,2025-06-12,Delivered
36318,36318,India Post,2025-10-19,2025-10-23,Delivered
36319,36319,BlueDart,2025-01-21,2025-01-22,Delivered
36320,36320,XpressBees,2023-03-23,2023-03-26,Delivered
36321,36321,XpressBees,2024-02-23,2024-02-24,Delivered
36322,36322,India Post,2024-12-22,2024-12-29,Delivered
36323,36323,Ecom Express,2023-01-07,2023-01-13,Delivered
36324,36324,XpressBees,2023-12-04,2023-12-05,Delivered
36325,36325,Ecom Express,2023-11-20,2023-11-26,Delivered
36326,36326,BlueDart,2024-11-28,2024-12-01,In Transit
36327,36327,Ecom Express,2025-07-05,2025-07-07,Delivered
36328,36328,Delhivery,2025-04-06,2025-04-11,Delivered
36329,36329,XpressBees,2024-08-29,2024-09-01,Delivered
36330,36330,Ecom Express,2025-05-21,2025-05-27,Delivered
36331,36331,India Post,2024-02-10,2024-02-11,Delivered
36332,36332,Ecom Express,2025-09-18,2025-09-22,Delivered
36333,36333,XpressBees,2023-03-17,2023-03-22,Delivered
36334,36334,India Post,2023-09-23,2023-09-24,In Transit
36335,36335,Delhivery,2023-02-26,2023-03-02,Delivered
36336,36336,Ecom Express,2024-04-13,2024-04-20,Delivered
36337,36337,XpressBees,2025-05-30,2025-06-02,In Transit
36338,36338,India Post,2025-12-22,2025-12-26,Delivered
36339,36339,XpressBees,2023-10-26,2023-10-31,In Transit
36340,36340,Delhivery,2025-02-08,2025-02-10,In Transit
36341,36341,Delhivery,2024-05-25,2024-06-01,In Transit
36342,36342,BlueDart,2024-01-13,2024-01-15,In Transit
36343,36343,Delhivery,2024-10-03,2024-10-08,Delivered
36344,36344,India Post,2023-06-04,2023-06-08,Delivered
36345,36345,Delhivery,2025-08-06,2025-08-08,Delivered
36346,36346,BlueDart,2024-05-21,2024-05-28,Delivered
36347,36347,India Post,2023-08-24,2023-08-27,Delivered
36348,36348,India Post,2025-04-21,2025-04-23,Delivered
36349,36349,BlueDart,2025-10-01,2025-10-03,Delivered
36350,36350,India Post,2024-12-26,2024-12-31,In Transit
36351,36351,Ecom Express,2025-09-24,2025-09-25,Delivered
36352,36352,BlueDart,2025-09-20,2025-09-27,Delivered
36353,36353,BlueDart,2024-09-12,2024-09-15,Delivered
36354,36354,BlueDart,2025-09-08,2025-09-13,In Transit
36355,36355,Delhivery,2024-06-13,2024-06-18,Delivered
36356,36356,Ecom Express,2025-12-19,2025-12-25,In Transit
36357,36357,Delhivery,2025-05-01,2025-05-02,Delivered
36358,36358,India Post,2023-09-11,2023-09-18,Delivered
36359,36359,BlueDart,2023-03-10,2023-03-17,Delivered
36360,36360,Ecom Express,2025-01-07,2025-01-14,Delivered
36361,36361,Delhivery,2025-01-14,2025-01-17,Delivered
36362,36362,Delhivery,2024-04-29,2024-05-05,Delivered
36363,36363,India Post,2024-07-22,2024-07-27,In Transit
36364,36364,India Post,2024-08-18,2024-08-21,Delivered
36365,36365,Delhivery,2025-01-05,2025-01-06,Delivered
36366,36366,Delhivery,2023-07-03,2023-07-08,Delivered
36367,36367,India Post,2025-03-12,2025-03-19,Delivered
36368,36368,BlueDart,2023-03-01,2023-03-04,Delivered
36369,36369,Delhivery,2024-01-19,2024-01-20,Delivered
36370,36370,BlueDart,2025-05-15,2025-05-22,Delivered
36371,36371,Delhivery,2024-04-09,2024-04-11,Delivered
36372,36372,Delhivery,2025-11-26,2025-12-01,In Transit
36373,36373,India Post,2025-09-22,2025-09-27,In Transit
36374,36374,Ecom Express,2023-08-18,2023-08-22,Delivered
36375,36375,India Post,2025-01-27,2025-01-29,Delivered
36376,36376,Delhivery,2024-12-23,2024-12-30,Delivered
36377,36377,Delhivery,2025-12-05,2025-12-10,Delivered
36378,36378,India Post,2023-07-02,2023-07-03,Delivered
36379,36379,Delhivery,2024-02-02,2024-02-09,Delivered
36380,36380,BlueDart,2023-04-25,2023-04-26,In Transit
36381,36381,Delhivery,2023-10-28,2023-10-29,In Transit
36382,36382,Ecom Express,2025-08-23,2025-08-24,Delivered
36383,36383,XpressBees,2023-10-12,2023-10-15,Delivered
36384,36384,XpressBees,2025-02-22,2025-02-27,Delivered
36385,36385,India Post,2023-08-22,2023-08-24,Delivered
36386,36386,Delhivery,2025-12-03,2025-12-07,Delivered
36387,36387,India Post,2025-05-05,2025-05-09,Delivered
36388,36388,XpressBees,2025-09-20,2025-09-26,Delivered
36389,36389,Delhivery,2025-03-28,2025-03-31,In Transit
36390,36390,India Post,2024-06-25,2024-07-01,Delivered
36391,36391,India Post,2024-04-13,2024-04-17,Delivered
36392,36392,Delhivery,2023-06-12,2023-06-13,Delivered
36393,36393,XpressBees,2025-07-01,2025-07-03,Delivered
36394,36394,XpressBees,2024-08-05,2024-08-09,Delivered
36395,36395,Delhivery,2024-09-04,2024-09-08,Delivered
36396,36396,India Post,2023-01-15,2023-01-18,Delivered
36397,36397,XpressBees,2024-09-27,2024-10-02,In Transit
36398,36398,XpressBees,2025-01-10,2025-01-17,In Transit
36399,36399,India Post,2023-03-22,2023-03-26,In Transit
36400,36400,BlueDart,2023-12-20,2023-12-24,Delivered
36401,36401,India Post,2025-03-21,2025-03-28,Delivered
36402,36402,XpressBees,2023-02-10,2023-02-14,Delivered
36403,36403,Ecom Express,2023-04-18,2023-04-19,Delivered
36404,36404,XpressBees,2023-02-21,2023-02-24,Delivered
36405,36405,Delhivery,2024-07-14,2024-07-17,Delivered
36406,36406,Delhivery,2024-08-14,2024-08-19,Delivered
36407,36407,India Post,2023-09-12,2023-09-17,Delivered
36408,36408,Delhivery,2025-02-18,2025-02-21,Delivered
36409,36409,India Post,2023-04-30,2023-05-06,Delivered
36410,36410,XpressBees,2025-10-30,2025-11-05,In Transit
36411,36411,Ecom Express,2025-05-21,2025-05-25,Delivered
36412,36412,Ecom Express,2024-07-30,2024-08-06,Delivered
36413,36413,BlueDart,2025-05-02,2025-05-05,Delivered
36414,36414,BlueDart,2024-02-28,2024-03-01,In Transit
36415,36415,BlueDart,2023-02-20,2023-02-22,Delivered
36416,36416,BlueDart,2024-10-31,2024-11-02,Delivered
36417,36417,India Post,2025-02-10,2025-02-15,Delivered
36418,36418,India Post,2024-01-21,2024-01-24,Delivered
36419,36419,XpressBees,2024-12-17,2024-12-19,Delivered
36420,36420,XpressBees,2025-03-17,2025-03-21,Delivered
36421,36421,BlueDart,2025-08-17,2025-08-18,Delivered
36422,36422,BlueDart,2025-01-14,2025-01-20,Delivered
36423,36423,XpressBees,2023-08-27,2023-08-29,Delivered
36424,36424,XpressBees,2025-04-30,2025-05-01,Delivered
36425,36425,India Post,2023-08-23,2023-08-27,Delivered
36426,36426,BlueDart,2023-05-24,2023-05-28,Delivered
36427,36427,BlueDart,2023-08-03,2023-08-10,In Transit
36428,36428,Delhivery,2024-05-24,2024-05-26,Delivered
36429,36429,India Post,2023-08-15,2023-08-19,In Transit
36430,36430,BlueDart,2024-02-21,2024-02-23,Delivered
36431,36431,Delhivery,2024-06-05,2024-06-08,Delivered
36432,36432,Ecom Express,2025-11-02,2025-11-04,Delivered
36433,36433,Delhivery,2023-10-11,2023-10-18,In Transit
36434,36434,XpressBees,2023-12-03,2023-12-04,In Transit
36435,36435,Ecom Express,2023-04-23,2023-04-27,In Transit
36436,36436,Ecom Express,2023-10-19,2023-10-25,In Transit
36437,36437,BlueDart,2024-08-26,2024-09-02,Delivered
36438,36438,Ecom Express,2025-04-07,2025-04-08,Delivered
36439,36439,India Post,2024-05-04,2024-05-10,Delivered
36440,36440,XpressBees,2024-04-04,2024-04-08,Delivered
36441,36441,Ecom Express,2023-04-11,2023-04-18,Delivered
36442,36442,Ecom Express,2023-06-27,2023-07-03,Delivered
36443,36443,Ecom Express,2024-03-17,2024-03-23,In Transit
36444,36444,BlueDart,2025-07-09,2025-07-11,Delivered
36445,36445,BlueDart,2025-06-14,2025-06-21,Delivered
36446,36446,XpressBees,2024-11-02,2024-11-03,Delivered
36447,36447,India Post,2023-04-28,2023-05-01,Delivered
36448,36448,XpressBees,2025-06-04,2025-06-08,Delivered
36449,36449,Delhivery,2025-01-01,2025-01-02,Delivered
36450,36450,BlueDart,2023-04-27,2023-05-04,Delivered
36451,36451,BlueDart,2023-05-04,2023-05-07,Delivered
36452,36452,XpressBees,2023-10-04,2023-10-10,Delivered
36453,36453,XpressBees,2025-02-02,2025-02-06,Delivered
36454,36454,XpressBees,2025-06-07,2025-06-11,In Transit
36455,36455,XpressBees,2023-07-21,2023-07-22,Delivered
36456,36456,XpressBees,2025-10-19,2025-10-20,Delivered
36457,36457,XpressBees,2025-07-21,2025-07-22,Delivered
36458,36458,Delhivery,2024-02-07,2024-02-10,In Transit
36459,36459,India Post,2025-06-22,2025-06-26,Delivered
36460,36460,Delhivery,2024-08-22,2024-08-25,Delivered
36461,36461,XpressBees,2023-04-25,2023-05-01,In Transit
36462,36462,Ecom Express,2025-01-23,2025-01-28,Delivered
36463,36463,Delhivery,2025-04-05,2025-04-11,Delivered
36464,36464,Delhivery,2024-03-26,2024-04-02,In Transit
36465,36465,BlueDart,2024-02-21,2024-02-24,In Transit
36466,36466,XpressBees,2024-06-06,2024-06-07,Delivered
36467,36467,XpressBees,2025-09-19,2025-09-24,Delivered
36468,36468,Ecom Express,2025-12-25,2025-12-31,Delivered
36469,36469,India Post,2023-12-26,2024-01-01,Delivered
36470,36470,Ecom Express,2025-08-23,2025-08-24,Delivered
36471,36471,India Post,2023-08-19,2023-08-21,Delivered
36472,36472,XpressBees,2024-11-01,2024-11-03,Delivered
36473,36473,XpressBees,2024-11-01,2024-11-02,Delivered
36474,36474,BlueDart,2025-06-26,2025-06-27,Delivered
36475,36475,Ecom Express,2025-10-04,2025-10-08,Delivered
36476,36476,XpressBees,2023-01-08,2023-01-11,In Transit
36477,36477,XpressBees,2023-08-19,2023-08-23,Delivered
36478,36478,India Post,2023-07-27,2023-08-03,Delivered
36479,36479,XpressBees,2025-07-10,2025-07-12,Delivered
36480,36480,Ecom Express,2023-03-14,2023-03-15,In Transit
36481,36481,XpressBees,2025-12-16,2025-12-19,Delivered
36482,36482,BlueDart,2024-02-25,2024-03-02,Delivered
36483,36483,Ecom Express,2024-04-05,2024-04-09,Delivered
36484,36484,India Post,2025-03-05,2025-03-10,Delivered
36485,36485,BlueDart,2025-01-27,2025-02-01,Delivered
36486,36486,India Post,2025-10-23,2025-10-27,Delivered
36487,36487,BlueDart,2025-05-26,2025-06-02,Delivered
36488,36488,BlueDart,2024-03-19,2024-03-25,Delivered
36489,36489,Ecom Express,2025-08-03,2025-08-06,Delivered
36490,36490,Delhivery,2024-06-16,2024-06-23,Delivered
36491,36491,India Post,2024-11-30,2024-12-02,Delivered
36492,36492,Ecom Express,2023-07-14,2023-07-17,Delivered
36493,36493,India Post,2023-12-31,2024-01-06,Delivered
36494,36494,India Post,2023-04-15,2023-04-17,Delivered
36495,36495,XpressBees,2025-10-15,2025-10-16,In Transit
36496,36496,BlueDart,2025-09-07,2025-09-10,Delivered
36497,36497,Delhivery,2024-02-08,2024-02-12,Delivered
36498,36498,Ecom Express,2023-04-18,2023-04-19,Delivered
36499,36499,XpressBees,2025-12-27,2025-12-30,Delivered
36500,36500,XpressBees,2023-02-17,2023-02-21,Delivered
36501,36501,BlueDart,2023-03-13,2023-03-17,Delivered
36502,36502,XpressBees,2024-01-26,2024-01-28,Delivered
36503,36503,XpressBees,2025-01-30,2025-02-02,Delivered
36504,36504,India Post,2025-08-26,2025-08-29,Delivered
36505,36505,BlueDart,2025-09-17,2025-09-18,Delivered
36506,36506,Ecom Express,2023-11-15,2023-11-18,Delivered
36507,36507,Ecom Express,2023-09-17,2023-09-22,In Transit
36508,36508,India Post,2023-02-23,2023-02-28,In Transit
36509,36509,XpressBees,2024-10-06,2024-10-12,In Transit
36510,36510,Delhivery,2024-09-30,2024-10-01,Delivered
36511,36511,India Post,2024-01-03,2024-01-09,Delivered
36512,36512,BlueDart,2025-03-17,2025-03-20,In Transit
36513,36513,Ecom Express,2024-12-22,2024-12-28,Delivered
36514,36514,XpressBees,2024-05-26,2024-05-31,Delivered
36515,36515,Delhivery,2023-12-07,2023-12-08,Delivered
36516,36516,Ecom Express,2023-06-10,2023-06-14,Delivered
36517,36517,Ecom Express,2024-02-04,2024-02-08,Delivered
36518,36518,BlueDart,2025-01-04,2025-01-05,In Transit
36519,36519,Ecom Express,2024-08-03,2024-08-04,Delivered
36520,36520,Delhivery,2023-04-10,2023-04-17,Delivered
36521,36521,India Post,2024-11-14,2024-11-17,In Transit
36522,36522,Delhivery,2023-10-20,2023-10-27,Delivered
36523,36523,Ecom Express,2025-10-28,2025-10-31,Delivered
36524,36524,India Post,2024-03-06,2024-03-07,Delivered
36525,36525,XpressBees,2023-10-14,2023-10-21,Delivered
36526,36526,BlueDart,2024-07-02,2024-07-03,Delivered
36527,36527,BlueDart,2023-11-15,2023-11-20,In Transit
36528,36528,BlueDart,2025-01-26,2025-02-01,Delivered
36529,36529,Delhivery,2023-01-15,2023-01-16,In Transit
36530,36530,XpressBees,2023-03-06,2023-03-08,Delivered
36531,36531,Ecom Express,2025-04-30,2025-05-05,Delivered
36532,36532,India Post,2023-03-28,2023-04-04,Delivered
36533,36533,Delhivery,2025-10-01,2025-10-07,Delivered
36534,36534,Ecom Express,2025-10-29,2025-10-31,Delivered
36535,36535,XpressBees,2025-10-05,2025-10-06,Delivered
36536,36536,Ecom Express,2025-01-22,2025-01-27,Delivered
36537,36537,BlueDart,2023-08-27,2023-08-28,Delivered
36538,36538,XpressBees,2023-10-16,2023-10-23,Delivered
36539,36539,BlueDart,2025-11-14,2025-11-15,In Transit
36540,36540,Ecom Express,2023-08-19,2023-08-26,Delivered
36541,36541,Delhivery,2025-02-26,2025-02-27,In Transit
36542,36542,XpressBees,2025-11-11,2025-11-14,In Transit
36543,36543,Delhivery,2023-03-16,2023-03-23,Delivered
36544,36544,XpressBees,2024-06-24,2024-06-30,Delivered
36545,36545,Ecom Express,2023-02-26,2023-03-01,Delivered
36546,36546,India Post,2024-07-28,2024-08-03,Delivered
36547,36547,India Post,2023-09-22,2023-09-25,Delivered
36548,36548,India Post,2025-08-24,2025-08-28,Delivered
36549,36549,Ecom Express,2025-06-25,2025-07-01,Delivered
36550,36550,XpressBees,2025-08-21,2025-08-28,Delivered
36551,36551,Ecom Express,2025-03-07,2025-03-11,Delivered
36552,36552,India Post,2025-05-13,2025-05-17,Delivered
36553,36553,India Post,2024-01-28,2024-02-03,Delivered
