order_id,customer_id,store_id,order_date,payment_method,order_status,subtotal,discount,tax,shipping_charge,total_amount
33765,9828,68,2023-03-13,Debit Card,Delivered,23295.71,4549.38,3374.34,49,22169.67
33766,7270,85,2025-02-16,Net Banking,Delivered,5467.89,466.6,900.23,79,5980.52
33767,3359,72,2023-09-17,Credit Card,Processing,1898.83,341.51,280.32,0,1837.64
33768,4204,67,2024-01-07,Debit Card,Processing,11171.89,120.15,1989.31,0,13041.05
33769,3783,23,2023-03-20,UPI,Delivered,15433.26,2631.73,2304.28,99,15204.81
33770,8891,96,2023-10-04,Credit Card,Delivered,23398.74,3277.33,3621.85,0,23743.26
33771,2504,51,2023-01-31,Wallet,Delivered,8821.36,1461.19,1324.83,49,8734.0
33772,8677,52,2025-10-31,Wallet,Cancelled,21337.85,1228.98,3619.6,0,23728.47
33773,3428,8,2024-12-22,Wallet,Delivered,19571.11,3550.22,2883.76,0,18904.65
33774,7660,63,2024-01-13,UPI,Shipped,1685.65,268.73,255.05,0,1671.97
33775,3670,99,2023-11-01,Debit Card,Shipped,4337.81,747.9,646.18,99,4335.09
33776,6178,6,2023-01-07,Wallet,Delivered,19824.85,2173.67,3177.21,49,20877.39
33777,5425,87,2023-06-09,Cash,Delivered,15592.5,1502.37,2536.22,79,16705.35
33778,5629,57,2025-09-25,UPI,Delivered,12280.34,312.5,2154.21,0,14122.05
33779,7412,79,2023-05-21,Credit Card,Processing,4438.18,502.93,708.35,49,4692.6
33780,7766,11,2024-07-09,Debit Card,Delivered,3693.87,555.81,564.85,0,3702.91
33781,881,90,2025-09-28,Credit Card,Delivered,11433.66,1180.96,1845.49,99,12197.19
33782,1126,95,2024-11-14,Net Banking,Delivered,15550.74,2129.63,2415.8,79,15915.91
33783,3562,27,2023-12-15,Wallet,Processing,17326.76,984.01,2941.69,49,19333.44
33784,4803,85,2024-12-29,Credit Card,Shipped,8300.38,1042.47,1306.42,49,8613.33
33785,290,11,2025-11-24,Debit Card,Delivered,12643.16,52.92,2266.24,49,14905.48
33786,2227,84,2025-06-04,Cash,Shipped,13372.2,2637.86,1932.18,49,12715.52
33787,7054,6,2023-09-14,UPI,Shipped,16482.27,1611.01,2676.83,0,17548.09
33788,8340,55,2024-06-21,UPI,Cancelled,12452.15,176.63,2209.59,99,14584.11
33789,999,28,2024-07-09,Net Banking,Delivered,12900.25,1687.51,2018.29,99,13330.03
33790,7170,87,2024-04-14,UPI,Delivered,9831.27,48.48,1760.9,79,11622.69
33791,8748,5,2025-04-02,UPI,Delivered,11300.31,918.31,1868.76,49,12299.76
33792,1329,18,2024-12-05,UPI,Delivered,7540.27,352.31,1293.83,79,8560.79
33793,6961,34,2024-07-24,Wallet,Delivered,11984.45,1607.27,1867.89,79,12324.07
33794,4791,24,2023-11-13,Credit Card,Delivered,9622.21,1351.43,1488.74,79,9838.52
33795,9944,36,2025-04-18,Cash,Delivered,1913.99,240.51,301.23,99,2073.71
33796,7014,81,2023-03-10,Net Banking,Shipped,18913.78,779.25,3264.22,79,21477.75
33797,3707,32,2024-04-05,Wallet,Delivered,18908.31,2022.86,3039.38,0,19924.83
33798,3536,95,2024-09-08,Cash,Processing,2996.29,97.26,521.83,79,3499.86
33799,3072,39,2023-07-26,UPI,Shipped,14557.12,2710.5,2132.39,49,14028.01
33800,3429,44,2024-12-03,UPI,Delivered,23566.36,2130.2,3858.51,79,25373.67
33801,7541,99,2023-05-22,Cash,Cancelled,22159.75,3790.65,3306.44,49,21724.54
33802,3046,96,2023-01-08,Net Banking,Cancelled,520.43,87.98,77.84,99,609.29
33803,5361,92,2025-07-29,Debit Card,Shipped,17879.8,1639.58,2923.24,99,19262.46
33804,4074,47,2024-04-25,Net Banking,Delivered,19201.12,508.78,3364.62,49,22105.96
33805,496,43,2023-06-03,UPI,Processing,9978.79,1186.13,1582.68,79,10454.34
33806,4853,56,2023-07-24,Credit Card,Processing,13424.67,1977.85,2060.43,99,13606.25
33807,6348,7,2025-01-18,Credit Card,Cancelled,11714.49,1470.8,1843.86,99,12186.55
33808,5234,17,2024-07-12,Net Banking,Processing,1075.4,86.97,177.92,79,1245.35
33809,9386,49,2024-02-08,Credit Card,Processing,22363.87,197.67,3989.92,49,26205.12
33810,3933,53,2025-04-09,Debit Card,Delivered,23015.08,1225.09,3922.2,0,25712.19
33811,5083,23,2025-09-24,Credit Card,Cancelled,8229.28,631.61,1367.58,79,9044.25
33812,328,70,2024-03-26,Cash,Delivered,3022.24,518.08,450.75,0,2954.91
33813,5104,35,2023-10-12,Debit Card,Cancelled,16078.46,918.97,2728.71,0,17888.2
33814,9198,60,2024-10-05,Credit Card,Delivered,10821.2,1401.06,1695.63,99,11214.77
33815,2260,30,2023-08-18,Credit Card,Delivered,14963.67,542.91,2595.74,99,17115.5
33816,8443,89,2024-02-06,Cash,Cancelled,1293.05,118.47,211.42,49,1435.0
33817,7884,84,2024-03-23,Wallet,Cancelled,11638.08,320.29,2037.2,49,13403.99
33818,6550,28,2025-03-03,Net Banking,Cancelled,7069.53,253.09,1226.96,0,8043.4
33819,9181,58,2023-06-14,Debit Card,Cancelled,20180.59,3003.55,3091.87,79,20347.91
33820,8176,12,2025-02-21,Debit Card,Delivered,15110.71,1186.35,2506.38,0,16430.74
33821,3041,45,2025-04-25,Credit Card,Delivered,19812.55,2640.69,3090.93,49,20311.79
33822,5689,57,2025-02-27,Cash,Delivered,2139.43,417.33,309.98,49,2081.08
33823,7803,37,2024-05-17,Credit Card,Shipped,17870.77,1709.38,2909.05,79,19149.44
33824,9564,28,2024-11-06,Cash,Processing,6328.9,229.25,1097.94,0,7197.59
33825,2488,61,2025-02-06,Debit Card,Cancelled,12267.64,744.52,2074.16,99,13696.28
33826,8122,73,2025-05-30,Net Banking,Delivered,18233.89,100.36,3264.04,49,21446.57
33827,4915,94,2024-08-09,Net Banking,Cancelled,7705.72,1159.36,1178.34,79,7803.7
33828,5252,74,2024-11-06,UPI,Shipped,20110.48,2296.93,3206.44,49,21068.99
33829,9907,98,2023-05-30,Debit Card,Delivered,10348.75,1381.47,1614.11,99,10680.39
33830,9701,82,2023-04-26,Debit Card,Shipped,11173.21,1157.82,1802.77,0,11818.16
33831,2449,77,2024-07-08,Credit Card,Shipped,4597.96,241.52,784.16,79,5219.6
33832,3858,68,2025-06-11,Wallet,Shipped,5524.49,124.03,972.08,0,6372.54
33833,2261,15,2025-12-13,Credit Card,Delivered,21035.72,3328.13,3187.37,49,20943.96
33834,3204,97,2023-07-27,Wallet,Delivered,7987.54,211.57,1399.67,49,9224.64
33835,2436,57,2025-07-06,Wallet,Cancelled,17865.99,900.45,3053.8,49,20068.34
33836,2087,21,2024-08-28,Debit Card,Shipped,24167.29,1693.57,4045.27,99,26617.99
33837,3336,70,2024-04-11,Cash,Delivered,21668.61,2185.44,3506.97,49,23039.14
33838,9778,94,2025-06-10,Credit Card,Delivered,20703.91,288.28,3674.81,99,24189.44
33839,2134,90,2025-09-14,Credit Card,Shipped,6846.3,1210.84,1014.38,49,6698.84
33840,3046,78,2024-04-11,Wallet,Delivered,12379.94,821.48,2080.52,99,13737.98
33841,8666,67,2023-09-07,UPI,Delivered,5776.56,732.83,907.87,99,6050.6
33842,5737,51,2023-07-04,Cash,Processing,2623.35,334.41,412.01,79,2779.95
33843,8433,82,2025-11-08,Debit Card,Processing,6776.44,441.55,1140.28,99,7574.17
33844,2318,93,2025-07-28,Net Banking,Delivered,10272.59,1511.0,1577.09,0,10338.68
33845,8524,24,2025-08-21,Net Banking,Delivered,16503.18,432.17,2892.78,79,19042.79
33846,286,40,2025-07-15,UPI,Cancelled,12054.1,343.67,2107.88,99,13917.31
33847,3429,37,2023-08-14,UPI,Delivered,7175.19,28.56,1286.39,0,8433.02
33848,2364,86,2024-06-02,Credit Card,Processing,13765.04,1565.62,2195.9,0,14395.32
33849,8445,13,2024-01-06,Credit Card,Delivered,13010.73,1436.42,2083.38,0,13657.69
33850,5917,37,2023-01-22,UPI,Delivered,11898.05,1607.69,1852.26,79,12221.62
33851,1083,41,2023-05-15,Cash,Shipped,20691.67,2562.89,3263.18,0,21391.96
33852,4660,55,2025-05-28,Debit Card,Cancelled,5962.64,178.97,1041.06,79,6903.73
33853,9637,70,2024-11-19,Credit Card,Delivered,11980.08,2060.89,1785.45,49,11753.64
33854,2539,94,2025-03-05,Debit Card,Shipped,13387.64,2567.5,1947.63,49,12816.77
33855,4150,77,2025-06-30,Credit Card,Delivered,23484.48,2455.31,3785.25,79,24893.42
33856,7600,46,2023-12-09,Credit Card,Delivered,18042.05,3498.9,2617.77,79,17239.92
33857,9565,38,2024-04-08,UPI,Delivered,16505.11,2064.35,2599.34,0,17040.1
33858,4998,65,2023-12-24,UPI,Cancelled,14758.6,738.08,2523.69,0,16544.21
33859,7653,8,2024-09-27,Credit Card,Delivered,4456.51,380.85,733.62,49,4858.28
33860,1091,61,2025-08-16,UPI,Delivered,18786.66,1646.49,3085.23,49,20274.4
33861,2103,49,2024-02-07,Net Banking,Processing,3488.94,635.04,513.7,79,3446.6
33862,3207,77,2023-05-06,Debit Card,Processing,14947.25,1635.41,2396.13,49,15756.97
33863,5483,62,2024-04-28,Wallet,Delivered,14155.34,924.81,2381.5,49,15661.03
33864,6903,70,2024-02-10,Net Banking,Delivered,16291.26,1716.25,2623.5,49,17247.51
33865,8841,95,2023-06-24,Credit Card,Delivered,8470.25,1331.75,1284.93,49,8472.43
33866,592,82,2025-08-11,Credit Card,Processing,14250.06,1143.53,2359.18,49,15514.71
33867,1288,8,2024-01-30,Net Banking,Delivered,24368.94,1916.54,4041.43,99,26592.83
33868,8114,89,2024-02-24,Net Banking,Delivered,17053.86,1129.58,2866.37,99,18889.65
33869,2482,45,2023-05-18,UPI,Shipped,10385.5,1181.89,1656.65,99,10959.26
33870,7111,37,2023-10-04,Wallet,Delivered,15226.92,2498.31,2291.15,79,15098.76
33871,7489,7,2023-02-28,Wallet,Delivered,13113.15,1349.0,2117.55,0,13881.7
33872,2263,3,2023-04-16,UPI,Delivered,3695.3,104.58,646.33,99,4336.05
33873,7949,30,2023-07-23,Credit Card,Delivered,18634.42,2490.82,2905.85,99,19148.45
33874,963,92,2023-02-18,Wallet,Cancelled,10258.84,1800.37,1522.52,0,9980.99
33875,4375,28,2025-04-27,Debit Card,Cancelled,17581.46,2137.48,2779.92,0,18223.9
33876,5946,81,2024-04-05,Credit Card,Delivered,13522.61,1527.21,2159.17,99,14253.57
33877,8567,2,2024-07-17,UPI,Delivered,7082.56,59.44,1264.16,0,8287.28
33878,8905,94,2023-12-28,Debit Card,Delivered,20766.86,3942.18,3028.44,79,19932.12
33879,6962,39,2024-08-18,Wallet,Processing,9157.74,1230.53,1426.9,99,9453.11
33880,1848,15,2024-05-28,Cash,Delivered,12825.15,1372.76,2061.43,0,13513.82
33881,330,86,2024-12-28,Cash,Delivered,12557.3,2047.29,1891.8,99,12500.81
33882,3149,96,2025-05-28,Net Banking,Delivered,9136.0,211.62,1606.39,0,10530.77
33883,975,73,2024-12-09,Credit Card,Shipped,17333.07,978.54,2943.82,49,19347.35
33884,5603,43,2023-01-09,Credit Card,Delivered,7881.81,1420.75,1162.99,99,7723.05
33885,2290,65,2023-12-19,UPI,Delivered,17258.61,575.0,3003.05,79,19765.66
33886,3195,81,2023-02-15,UPI,Delivered,1265.32,102.6,209.29,49,1421.01
33887,1484,67,2025-08-28,Net Banking,Delivered,8791.54,1338.18,1341.6,49,8843.96
33888,29,59,2024-01-18,UPI,Delivered,689.98,23.95,119.89,0,785.92
33889,2610,67,2023-10-03,UPI,Delivered,17658.27,2274.93,2769.0,79,18231.34
33890,5867,56,2025-03-08,UPI,Processing,914.05,154.6,136.7,0,896.15
33891,7125,42,2025-09-23,Credit Card,Cancelled,12440.04,450.52,2158.11,79,14226.63
33892,2822,76,2023-06-03,Net Banking,Delivered,11205.04,219.3,1977.43,79,13042.17
33893,2535,68,2025-05-30,Net Banking,Delivered,23817.71,917.69,4122.0,79,27101.02
33894,8269,82,2025-10-01,UPI,Delivered,8289.68,806.33,1347.0,0,8830.35
33895,620,65,2025-12-26,Debit Card,Delivered,20692.81,1904.46,3381.9,0,22170.25
33896,2705,58,2024-11-10,Wallet,Delivered,11954.69,1872.59,1814.78,0,11896.88
33897,2428,30,2024-07-06,Net Banking,Processing,950.05,69.17,158.56,79,1118.44
33898,5550,94,2023-10-30,Debit Card,Cancelled,18199.14,3583.55,2630.81,99,17345.4
33899,5920,57,2023-03-09,Debit Card,Processing,15339.38,2525.35,2306.53,0,15120.56
33900,5090,31,2025-03-11,Wallet,Delivered,13888.68,113.49,2479.53,79,16333.72
33901,7078,36,2025-09-13,Credit Card,Delivered,863.51,6.98,154.18,0,1010.71
33902,4778,50,2023-12-15,Net Banking,Delivered,21999.98,1471.67,3695.1,99,24322.41
33903,2869,81,2023-09-26,Net Banking,Delivered,11800.51,1782.03,1803.33,79,11900.81
33904,8688,62,2023-09-13,Debit Card,Delivered,22142.94,1159.2,3777.07,79,24839.81
33905,1197,83,2025-02-10,Net Banking,Processing,18359.51,1505.92,3033.65,79,19966.24
33906,2378,52,2024-04-02,Cash,Cancelled,7783.82,1250.38,1176.02,99,7808.46
33907,1619,65,2023-10-02,Cash,Shipped,5378.22,887.14,808.39,0,5299.47
33908,417,27,2024-08-19,UPI,Delivered,2301.91,375.41,346.77,49,2322.27
33909,6262,69,2023-08-07,UPI,Delivered,21036.21,1751.41,3471.26,49,22805.06
33910,5012,47,2023-02-08,UPI,Delivered,15144.31,1678.02,2423.93,79,15969.22
33911,2910,67,2023-05-23,Credit Card,Cancelled,10023.3,490.24,1715.95,49,11298.01
33912,6765,6,2025-04-22,Credit Card,Delivered,3902.15,511.96,610.23,79,4079.42
33913,6662,9,2024-08-11,Cash,Delivered,17242.83,2201.74,2707.4,99,17847.49
33914,4716,35,2025-03-15,Wallet,Cancelled,5866.77,836.79,905.4,79,6014.38
33915,892,48,2024-03-14,Wallet,Delivered,18610.09,101.35,3331.57,49,21889.31
33916,597,13,2025-03-12,Cash,Shipped,14253.9,1373.01,2318.56,49,15248.45
33917,1130,82,2025-07-19,Net Banking,Delivered,9152.33,1439.31,1388.34,0,9101.36
33918,5634,52,2024-04-19,Debit Card,Processing,24882.78,1937.27,4130.19,49,27124.7
33919,9552,69,2023-11-28,Net Banking,Processing,3229.87,202.31,544.96,0,3572.52
33920,4396,92,2025-06-12,Cash,Delivered,2014.34,240.6,319.27,49,2142.01
33921,8814,83,2023-05-07,Credit Card,Delivered,4379.26,66.36,776.32,99,5188.22
33922,1883,65,2025-09-06,UPI,Delivered,6458.08,431.07,1084.86,79,7190.87
33923,2245,70,2024-02-09,Credit Card,Delivered,23032.27,1617.75,3854.61,79,25348.13
33924,7612,23,2023-09-04,Credit Card,Delivered,9350.13,959.05,1510.39,79,9980.47
33925,3305,97,2023-09-12,Net Banking,Processing,1900.49,128.23,319.01,99,2190.27
33926,5236,12,2025-11-30,Debit Card,Delivered,23500.55,2632.89,3756.18,79,24702.84
33927,2570,20,2025-02-02,Credit Card,Delivered,18801.68,3556.02,2744.22,49,18038.88
33928,4760,69,2023-09-05,Credit Card,Shipped,4238.48,733.73,630.85,99,4234.6
33929,4355,40,2024-06-05,Debit Card,Shipped,8273.86,763.71,1351.83,49,8910.98
33930,4653,45,2023-03-29,UPI,Delivered,14490.65,592.14,2501.73,49,16449.24
33931,7270,80,2025-04-30,Cash,Delivered,7979.48,491.87,1347.77,99,8934.38
33932,7096,19,2024-10-19,Net Banking,Cancelled,4864.83,273.75,826.39,49,5466.47
33933,1625,69,2025-03-19,Wallet,Processing,24697.31,4163.55,3696.08,49,24278.84
33934,1646,20,2024-04-19,Debit Card,Processing,21897.75,3870.16,3244.97,0,21272.56
33935,488,60,2024-12-27,Debit Card,Cancelled,14191.34,1793.38,2231.63,99,14728.59
33936,6218,40,2025-04-28,Cash,Delivered,23936.78,1400.54,4056.52,79,26671.76
33937,7306,56,2024-09-14,Credit Card,Shipped,10425.0,1947.03,1526.03,0,10004.0
33938,4305,76,2023-10-31,Net Banking,Processing,1754.91,144.85,289.81,99,1998.87
33939,185,16,2025-01-28,Wallet,Processing,7132.96,1238.67,1060.97,79,7034.26
33940,6318,28,2023-01-17,Wallet,Cancelled,24151.16,2459.45,3904.51,99,25695.22
33941,6302,61,2025-11-26,Cash,Delivered,899.91,104.98,143.09,0,938.02
33942,7017,55,2024-05-11,Wallet,Delivered,22092.99,3175.32,3405.18,49,22371.85
33943,4993,92,2024-08-25,Debit Card,Delivered,7910.63,1.66,1423.61,0,9332.58
33944,3538,100,2025-06-22,Credit Card,Delivered,13253.05,1334.5,2145.34,49,14112.89
33945,32,74,2024-10-04,Wallet,Delivered,10139.67,1667.37,1525.01,99,10096.31
33946,4768,10,2024-08-16,Cash,Delivered,18611.11,3370.63,2743.29,49,18032.77
33947,1866,52,2025-12-20,Net Banking,Processing,1994.3,47.65,350.4,99,2396.05
33948,2838,28,2024-11-12,Cash,Delivered,7229.81,17.2,1298.27,0,8510.88
33949,9904,30,2024-04-05,Cash,Delivered,10446.18,1000.35,1700.25,99,11245.08
33950,8426,46,2023-06-22,Credit Card,Processing,21380.42,777.8,3708.47,79,24390.09
33951,8651,94,2025-03-04,UPI,Processing,18326.3,2541.09,2841.34,49,18675.55
33952,5555,61,2025-09-15,Cash,Delivered,21903.45,1197.7,3727.03,49,24481.78
33953,2878,54,2024-11-02,Debit Card,Cancelled,14976.29,2201.16,2299.52,79,15153.65
33954,3766,75,2025-12-21,Net Banking,Delivered,19075.91,1141.94,3228.11,99,21261.08
33955,5038,40,2025-12-07,Net Banking,Delivered,23509.71,4635.84,3397.3,0,22271.17
33956,6429,56,2025-03-05,Cash,Delivered,21991.06,1900.54,3616.29,0,23706.81
33957,4656,8,2024-12-27,Cash,Delivered,15395.38,1818.01,2443.93,99,16120.3
33958,163,16,2025-02-10,Wallet,Cancelled,2082.6,58.92,364.26,49,2436.94
33959,6677,77,2024-05-23,Wallet,Cancelled,9761.51,391.23,1686.65,0,11056.93
33960,343,76,2023-12-11,Net Banking,Delivered,23070.7,2473.08,3707.57,79,24384.19
33961,7942,35,2023-08-03,Cash,Cancelled,12753.29,1270.44,2066.91,0,13549.76
33962,7369,19,2025-04-15,Wallet,Delivered,8134.32,819.72,1316.63,0,8631.23
33963,3421,56,2024-03-14,Debit Card,Delivered,4312.85,118.41,755.0,99,5048.44
33964,1243,63,2024-06-01,Cash,Delivered,6577.84,422.81,1107.91,49,7311.94
33965,7344,63,2025-04-17,Wallet,Processing,19086.25,3079.3,2881.25,49,18937.2
33966,9351,53,2023-02-09,Debit Card,Delivered,21369.2,2279.03,3436.23,79,22605.4
33967,5249,45,2023-06-05,Wallet,Delivered,11362.68,1632.64,1751.41,79,11560.45
33968,9125,10,2024-06-26,Cash,Delivered,3778.52,393.86,609.24,49,4042.9
33969,524,40,2025-06-24,Wallet,Delivered,10455.8,1290.34,1649.78,0,10815.24
33970,1867,18,2024-09-09,Wallet,Cancelled,20527.23,1109.31,3495.23,0,22913.15
33971,2878,41,2024-08-17,Debit Card,Cancelled,22883.7,79.64,4104.73,49,26957.79
33972,7322,24,2023-05-06,Debit Card,Delivered,3056.33,241.31,506.7,99,3420.72
33973,9844,14,2024-08-17,Debit Card,Delivered,8785.58,1437.08,1322.73,79,8750.23
33974,3351,36,2024-12-30,Net Banking,Delivered,15146.99,1337.72,2485.67,79,16373.94
33975,7355,63,2024-03-12,Wallet,Processing,1782.88,170.36,290.25,79,1981.77
33976,1587,99,2024-10-21,Cash,Processing,22576.1,3076.95,3509.85,49,23058.0
33977,8366,87,2023-10-11,Credit Card,Shipped,3175.35,152.64,544.09,49,3615.8
33978,9387,37,2023-01-11,Wallet,Delivered,12035.0,1772.94,1847.17,49,12158.23
33979,8501,11,2023-04-15,Wallet,Delivered,614.49,101.24,92.38,79,684.63
33980,8836,30,2024-03-13,Cash,Delivered,652.57,103.88,98.76,49,696.45
33981,3896,60,2024-08-28,Debit Card,Processing,2869.27,82.27,501.66,99,3387.66
33982,6231,85,2025-11-09,Credit Card,Processing,24691.86,2862.95,3929.2,79,25837.11
33983,2929,62,2023-10-11,Debit Card,Processing,2648.9,353.23,413.22,49,2757.89
33984,4454,30,2023-09-02,UPI,Processing,15117.05,1187.03,2507.4,49,16486.42
33985,9028,21,2023-03-12,Cash,Delivered,10267.78,1836.49,1517.63,49,9997.92
33986,6221,75,2024-06-02,Credit Card,Delivered,14259.03,742.21,2433.03,99,16048.85
33987,392,8,2024-10-28,Net Banking,Delivered,5901.89,940.39,893.07,0,5854.57
33988,5983,30,2025-02-12,UPI,Delivered,19869.87,2598.79,3108.79,49,20428.87
33989,5555,57,2024-01-27,Wallet,Processing,11304.65,1515.69,1762.01,0,11550.97
33990,3084,40,2025-02-10,Cash,Delivered,24919.26,1821.73,4157.56,79,27334.09
33991,1888,44,2024-11-10,UPI,Delivered,19243.98,663.81,3344.43,49,21973.6
33992,6448,10,2025-05-26,Wallet,Processing,23401.01,802.04,4067.81,79,26745.78
33993,1051,56,2024-06-26,Debit Card,Shipped,3850.06,15.53,690.22,49,4573.75
33994,7364,64,2025-04-17,Cash,Delivered,9036.33,1087.39,1430.81,79,9458.75
33995,7795,89,2024-02-28,Cash,Shipped,5888.67,135.22,1035.62,0,6789.07
33996,2090,63,2023-08-21,UPI,Shipped,3074.87,328.25,494.39,79,3320.01
33997,7508,10,2023-12-18,Wallet,Delivered,13342.66,1780.87,2081.12,0,13642.91
33998,5726,43,2025-12-02,Net Banking,Shipped,12798.81,857.82,2149.38,79,14169.37
33999,4796,66,2024-12-21,UPI,Cancelled,8788.75,470.73,1497.24,99,9914.26
34000,3540,99,2025-01-04,Cash,Delivered,4911.86,291.85,831.6,49,5500.61
34001,6677,47,2024-05-11,Credit Card,Delivered,14122.64,2773.08,2042.92,99,13491.48
34002,7928,50,2025-11-01,Debit Card,Delivered,14952.98,1170.75,2480.8,49,16312.03
34003,9021,92,2025-08-08,UPI,Processing,12159.5,1282.97,1957.78,49,12883.31
34004,8093,26,2025-11-27,Wallet,Delivered,17509.92,1386.21,2902.27,0,19025.98
34005,2972,93,2025-07-10,Wallet,Delivered,3498.18,499.39,539.78,0,3538.57
34006,4273,43,2025-05-04,Debit Card,Processing,17497.34,645.59,3033.32,79,19964.07
34007,4324,64,2024-04-29,UPI,Cancelled,5955.13,225.31,1031.37,0,6761.19
34008,8806,52,2023-10-05,Cash,Delivered,6043.73,368.77,1021.49,79,6775.45
34009,7778,93,2024-11-28,Net Banking,Delivered,11428.87,2015.58,1694.39,99,11206.68
34010,7773,92,2025-09-04,UPI,Delivered,24363.87,2362.84,3960.19,49,26010.22
34011,1350,67,2025-07-14,Credit Card,Delivered,6509.84,526.43,1077.01,49,7109.42
34012,6072,45,2025-06-01,Debit Card,Delivered,20286.3,1996.62,3292.14,0,21581.82
34013,4763,10,2024-08-31,Debit Card,Shipped,12476.13,1621.47,1953.84,99,12907.5
34014,7620,88,2023-11-27,UPI,Shipped,9191.82,725.92,1523.86,99,10088.76
34015,7535,96,2023-12-27,Credit Card,Processing,18118.68,389.94,3191.17,0,20919.91
34016,7861,84,2025-04-14,Net Banking,Processing,2912.02,52.83,514.65,79,3452.84
34017,9273,16,2024-10-02,Cash,Delivered,11959.74,1345.08,1910.64,99,12624.3
34018,2149,83,2024-08-09,UPI,Processing,23896.59,4360.98,3516.41,79,23131.02
34019,3796,29,2025-09-04,Credit Card,Cancelled,1593.1,91.4,270.31,99,1871.01
34020,161,81,2024-11-23,Debit Card,Shipped,4493.47,804.35,664.04,0,4353.16
34021,3106,37,2025-07-05,Net Banking,Processing,3434.56,558.51,517.69,79,3472.74
34022,8336,21,2023-12-24,Credit Card,Cancelled,21439.71,3074.94,3305.66,99,21769.43
34023,1727,29,2025-04-10,Net Banking,Shipped,13698.83,735.42,2333.41,49,15345.82
34024,8739,2,2024-12-02,Net Banking,Shipped,23588.37,3130.8,3682.36,99,24238.93
34025,625,25,2024-10-25,Net Banking,Cancelled,9215.96,1644.46,1362.87,99,9033.37
34026,5539,63,2023-06-28,Net Banking,Delivered,12088.76,487.15,2088.29,49,13738.9
34027,5032,99,2024-04-11,Cash,Delivered,2307.8,247.4,370.87,0,2431.27
34028,1205,84,2023-11-03,UPI,Delivered,11727.03,2135.68,1726.44,99,11416.79
34029,1320,56,2025-06-19,Cash,Delivered,1274.58,237.95,186.59,49,1272.22
34030,7329,30,2025-11-08,UPI,Delivered,18947.92,697.12,3285.14,0,21535.94
34031,9923,12,2025-01-10,Cash,Delivered,2613.16,402.15,397.98,0,2608.99
34032,5518,73,2023-06-25,Net Banking,Cancelled,4726.98,608.47,741.33,49,4908.84
34033,9635,35,2023-05-21,Wallet,Processing,22723.99,427.54,4013.36,49,26358.81
34034,7327,36,2023-12-01,Debit Card,Delivered,12835.01,2523.05,1856.15,0,12168.11
34035,9854,66,2023-11-10,UPI,Delivered,2675.6,140.2,456.37,99,3090.77
34036,7575,26,2025-03-19,Debit Card,Shipped,15786.59,743.05,2707.84,49,17800.38
34037,8153,93,2024-12-23,Net Banking,Delivered,16079.82,1873.82,2557.08,79,16842.08
34038,4647,79,2023-06-01,Wallet,Delivered,19290.42,2455.15,3030.35,0,19865.62
34039,3394,56,2025-01-02,Credit Card,Processing,7298.63,128.68,1290.59,79,8539.54
34040,7237,18,2023-08-22,Net Banking,Processing,4701.93,352.67,782.87,99,5231.13
34041,2866,88,2025-08-03,Net Banking,Delivered,2848.96,54.39,503.02,99,3396.59
34042,537,75,2025-06-01,Wallet,Delivered,10878.22,137.66,1933.3,0,12673.86
34043,6007,39,2023-11-30,Net Banking,Delivered,21406.97,667.15,3733.17,79,24551.99
34044,609,8,2025-08-04,Cash,Shipped,23854.0,2747.96,3799.09,79,24984.13
34045,6427,62,2023-04-02,UPI,Delivered,16601.49,2691.2,2503.85,99,16513.14
34046,424,87,2025-04-08,Net Banking,Cancelled,2075.94,126.01,350.99,49,2349.92
34047,8954,24,2023-09-18,Credit Card,Delivered,2528.33,218.45,415.78,99,2824.66
34048,3996,33,2024-01-03,UPI,Processing,18781.44,2387.39,2950.93,79,19423.98
34049,206,25,2025-09-26,Credit Card,Processing,22542.19,43.6,4049.75,99,26647.34
34050,3346,69,2023-04-28,Cash,Delivered,2878.21,318.94,460.67,79,3098.94
34051,7051,52,2024-07-20,Wallet,Delivered,711.85,70.99,115.35,49,805.21
34052,395,7,2023-05-07,Wallet,Delivered,10846.56,460.12,1869.56,0,12256.0
34053,3237,66,2024-05-12,Cash,Cancelled,17660.55,1026.05,2994.21,79,19707.71
34054,1827,70,2025-05-22,Wallet,Delivered,8190.43,1012.95,1291.95,0,8469.43
34055,1151,52,2024-04-08,Credit Card,Delivered,1054.67,153.3,162.25,79,1142.62
34056,1485,62,2024-08-05,Wallet,Shipped,14404.09,2308.83,2177.15,79,14351.41
34057,6592,64,2023-10-16,Cash,Delivered,13139.85,1047.37,2176.65,49,14318.13
34058,7606,22,2025-03-02,Credit Card,Delivered,4912.93,628.98,771.11,79,5134.06
34059,7009,69,2024-12-22,UPI,Delivered,18685.6,557.2,3263.11,79,21470.51
34060,3685,2,2023-07-09,Cash,Processing,6305.45,308.18,1079.51,79,7155.78
34061,2669,50,2025-10-12,UPI,Delivered,3327.2,193.22,564.12,79,3777.1
34062,1867,73,2025-01-15,Credit Card,Cancelled,8013.39,1517.9,1169.19,0,7664.68
34063,4371,94,2025-01-29,Net Banking,Processing,3833.63,762.21,552.86,99,3723.28
34064,423,76,2025-04-15,Net Banking,Delivered,19603.91,3613.82,2878.22,79,18947.31
34065,3594,4,2024-10-11,Wallet,Delivered,24410.79,2937.13,3865.26,99,25437.92
