order_item_id,order_id,product_id,quantity,unit_price,discount,total_price
125556,41918,1359,4,7338.31,28523.04,830.2
125557,41918,2332,1,23533.8,22868.2,665.6
125558,41919,214,4,42210.56,156137.43,12704.81
125559,41919,3173,1,4142.06,3830.38,311.68
125560,41920,4803,3,32741.49,97535.56,688.91
125561,41920,733,3,13266.87,39521.47,279.14
125562,41920,2659,3,8484.5,25274.98,178.52
125563,41921,4760,2,141.37,251.25,31.49
125564,41921,746,1,50293.69,44692.89,5600.8
125565,41921,1362,1,1041.55,925.56,115.99
125566,41921,1948,1,48061.04,42708.88,5352.16
125567,41922,4518,2,41540.51,81748.98,1332.04
125568,41922,3774,4,9798.22,38564.5,628.38
125569,41922,4942,1,30578.48,30088.21,490.27
125570,41923,1534,1,45441.37,44420.18,1021.19
125571,41923,71,2,7654.98,14965.91,344.05
125572,41923,2998,3,8332.58,24435.98,561.76
125573,41923,4900,1,24828.26,24270.3,557.96
125574,41924,4985,3,58054.03,173080.01,1082.08
125575,41925,4367,4,4615.87,17833.09,630.39
125576,41925,658,3,38139.74,110512.67,3906.55
125577,41925,3327,1,57313.86,55357.03,1956.83
125578,41925,2126,4,54563.75,210803.25,7451.75
125579,41926,1001,1,20569.95,18774.98,1794.97
125580,41926,221,3,56452.45,154578.97,14778.38
125581,41927,1606,1,62200.99,58248.85,3952.14
125582,41927,3707,4,40142.55,150367.87,10202.33
125583,41927,3771,1,6236.31,5840.07,396.24
125584,41928,1698,1,42033.6,30398.45,11635.15
125585,41929,3246,2,16971.72,21262.32,12681.12
125586,41930,1263,3,5991.59,17033.64,941.13
125587,41930,1661,3,28744.97,81719.8,4515.11
125588,41930,4713,4,69041.6,261706.81,14459.59
125589,41930,2416,4,4139.81,15692.23,867.01
125590,41931,2685,3,3055.04,8599.08,566.04
125591,41931,4432,2,51543.01,96719.44,6366.58
125592,41932,2902,4,990.59,2686.93,1275.43
125593,41932,1868,2,13566.17,18398.8,8733.54
125594,41933,1495,4,25686.11,100404.69,2339.75
125595,41933,1362,4,1041.55,4071.33,94.87
125596,41934,2744,1,36538.19,30922.86,5615.33
125597,41934,3353,1,24776.9,20969.09,3807.81
125598,41934,3606,1,37370.57,31627.31,5743.26
125599,41935,914,2,22487.89,42117.7,2858.08
125600,41935,3292,3,54963.78,154412.97,10478.37
125601,41935,1769,1,7739.08,7247.28,491.8
125602,41935,1460,1,25793.1,24154.02,1639.08
125603,41935,4957,2,4058.88,7601.9,515.86
125604,41936,1781,1,49165.49,46140.99,3024.5
125605,41936,2713,4,25576.9,96013.98,6293.62
125606,41937,1194,4,40448.08,161587.03,205.29
125607,41937,3188,3,56127.96,168170.23,213.65
125608,41937,212,4,34592.4,138194.04,175.56
125609,41938,3719,2,33515.88,62657.48,4374.28
125610,41938,1084,1,41981.64,39242.05,2739.59
125611,41939,3459,4,66903.18,252602.61,15010.11
125612,41939,3771,3,6236.31,17659.57,1049.36
125613,41939,2396,3,45094.24,127694.85,7587.87
125614,41940,17,3,52893.04,151640.85,7038.27
125615,41940,533,2,68159.11,130271.77,6046.45
125616,41940,4314,1,27364.69,26150.92,1213.77
125617,41941,1888,1,38439.34,25090.45,13348.89
125618,41942,481,1,33805.8,28378.74,5427.06
125619,41942,4641,2,40646.15,68241.93,13050.37
125620,41942,4670,1,34740.24,29163.17,5577.07
125621,41943,2949,2,36750.93,72553.99,947.87
125622,41943,1375,2,54041.19,106688.56,1393.82
125623,41943,1052,2,51220.71,101120.35,1321.07
125624,41944,1617,1,5761.16,5641.33,119.83
125625,41944,878,3,8894.8,26129.37,555.03
125626,41944,294,3,43963.22,129146.37,2743.29
125627,41945,3585,3,52183.0,139850.7,16698.3
125628,41945,4149,4,22324.32,79772.38,9524.9
125629,41945,3543,2,1282.94,2292.19,273.69
125630,41946,4227,2,48748.74,93821.37,3676.11
125631,41946,2832,2,51857.25,99803.98,3910.52
125632,41947,1229,2,28081.63,52425.61,3737.65
125633,41948,1608,4,6817.71,26059.54,1211.3
125634,41948,109,3,18706.77,53627.6,2492.71
125635,41948,822,1,55095.76,52648.55,2447.21
125636,41948,1130,4,43732.15,167158.74,7769.86
125637,41948,1746,3,43535.11,124804.2,5801.13
125638,41949,4350,2,7436.22,14173.27,699.17
125639,41949,3827,4,61948.95,236146.65,11649.15
125640,41950,2696,3,21641.74,62458.09,2467.13
125641,41950,2351,1,33874.06,32586.86,1287.2
125642,41950,1211,1,45349.98,43626.71,1723.27
125643,41951,2599,4,30518.57,117166.46,4907.82
125644,41951,4217,2,23051.15,44248.82,1853.48
125645,41951,1219,4,59201.22,227284.47,9520.41
125646,41952,3296,3,17109.33,30806.28,20521.71
125647,41953,155,2,46374.54,70393.57,22355.51
125648,41954,3874,3,55554.59,162663.34,4000.43
125649,41954,3276,4,52197.86,203779.81,5011.63
125650,41954,3614,3,13510.12,39557.51,972.85
125651,41955,3351,2,33220.71,63599.85,2841.57
125652,41955,4082,1,7352.36,7037.91,314.45
125653,41955,3413,1,24196.78,23161.94,1034.84
125654,41956,2051,4,1199.2,4650.12,146.68
125655,41956,153,2,20601.55,39943.18,1259.92
125656,41956,1482,2,46053.92,89291.34,2816.5
125657,41956,33,3,37425.44,108843.11,3433.21
125658,41957,3064,2,7120.43,12947.54,1293.32
125659,41957,1228,1,39222.0,35659.96,3562.04
125660,41957,2315,1,55301.22,50278.91,5022.31
125661,41957,1604,3,34822.55,94980.19,9487.46
125662,41958,348,2,17498.83,32226.51,2771.15
125663,41958,4103,4,5106.79,18809.72,1617.44
125664,41958,3321,3,50398.29,139223.13,11971.74
125665,41958,93,3,25617.16,70766.31,6085.17
125666,41958,3639,3,13470.72,37212.29,3199.87
125667,41959,380,1,37779.2,31399.1,6380.1
125668,41959,1669,1,15630.76,12991.06,2639.7
125669,41959,1929,2,9419.63,15657.71,3181.55
125670,41960,1841,2,12263.61,23471.51,1055.71
125671,41960,1406,3,33309.5,95627.33,4301.17
125672,41961,2689,2,38597.3,76077.81,1116.79
125673,41961,415,2,22843.79,45026.61,660.97
125674,41962,4427,3,29371.65,84424.06,3690.89
125675,41962,1594,2,57876.73,110904.86,4848.6
125676,41963,1095,1,24537.19,20401.67,4135.52
125677,41963,2391,1,20385.92,16950.06,3435.86
125678,41964,4488,2,59226.8,115385.5,3068.1
125679,41964,449,1,35636.58,34713.55,923.03
125680,41964,3041,4,21683.32,84486.78,2246.5
125681,41964,1923,3,10009.29,29250.11,777.76
125682,41965,1803,4,1455.15,4461.38,1359.22
125683,41965,328,4,24713.14,75768.65,23083.91
125684,41966,1188,4,53493.32,206665.21,7308.07
125685,41966,1523,1,23115.28,22325.8,789.48
125686,41966,4238,4,22165.77,85634.87,3028.21
125687,41966,156,2,35093.57,67789.96,2397.18
125688,41967,1227,1,48905.71,42483.33,6422.38
125689,41967,4480,2,27368.72,47549.23,7188.21
125690,41967,2508,4,13609.11,47287.75,7148.69
125691,41967,1863,3,1223.12,3187.49,481.87
125692,41968,4277,2,44691.91,87761.5,1622.32
125693,41968,4644,4,17665.56,69379.72,1282.52
125694,41968,2078,2,19818.87,38918.31,719.43
125695,41968,3889,4,7033.79,27624.5,510.66
125696,41969,1493,3,51671.89,142791.52,12224.15
125697,41969,3341,2,25971.9,47847.64,4096.16
125698,41969,3185,1,17911.78,16499.3,1412.48
125699,41969,322,2,11098.7,20446.97,1750.43
125700,41969,2585,1,17929.02,16515.18,1413.84
125701,41970,2447,2,53156.09,102557.26,3754.92
125702,41970,1075,1,44350.32,42783.88,1566.44
125703,41970,3225,3,52042.41,150612.86,5514.37
125704,41970,2883,4,47336.85,182659.71,6687.69
125705,41971,4237,3,8764.6,13447.9,12845.9
125706,41971,843,1,29202.27,14935.42,14266.85
125707,41972,3493,4,58050.82,226699.92,5503.36
125708,41972,818,3,28482.13,83421.26,2025.13
125709,41972,2848,3,14157.93,41467.14,1006.65
125710,41972,1666,2,58329.86,113894.81,2764.91
125711,41972,4188,1,38241.9,37335.54,906.36
125712,41973,4965,2,11610.59,14804.96,8416.22
125713,41974,1104,4,41730.87,160134.4,6789.08
125714,41974,3234,3,1082.81,3116.31,132.12
125715,41975,106,4,21944.79,72544.78,15234.38
125716,41976,4991,1,59519.23,49104.62,10414.61
125717,41977,4290,1,36714.34,29865.62,6848.72
125718,41978,4807,3,31739.58,85528.58,9690.16
125719,41978,781,2,42897.02,77063.01,8731.03
125720,41978,3744,4,4880.75,17536.2,1986.8
125721,41978,812,1,54893.28,49306.94,5586.34
125722,41979,1755,1,50935.73,43930.51,7005.22
125723,41979,2446,2,53518.79,92316.63,14720.95
125724,41980,1446,3,62466.15,179093.65,8304.8
125725,41980,3396,1,10865.19,10383.69,481.5
125726,41980,4207,4,20702.74,79141.09,3669.87
125727,41980,2587,4,20920.42,79973.22,3708.46
125728,41981,1469,2,39973.25,69311.07,10635.43
125729,41982,2985,4,35001.3,124291.22,15713.98
125730,41982,1115,1,24277.83,21552.92,2724.91
125731,41983,779,1,12896.85,12589.51,307.34
125732,41983,2981,1,34856.48,34025.82,830.66
125733,41983,575,3,45316.81,132710.62,3239.81
125734,41983,588,2,58245.69,113715.29,2776.09
125735,41983,1650,4,55680.13,217412.9,5307.62
125736,41984,4869,4,34776.66,136155.75,2950.89
125737,41984,612,4,10424.36,40812.91,884.53
125738,41984,967,3,29493.2,86602.67,1876.93
125739,41984,1254,4,25568.48,100104.37,2169.55
125740,41984,3260,1,29285.05,28663.81,621.24
125741,41985,2948,3,48059.84,138374.91,5804.61
125742,41985,3007,4,61647.93,236664.04,9927.68
125743,41985,4321,2,55797.75,107102.71,4492.79
125744,41985,2876,4,24087.37,92470.49,3878.99
125745,41985,4642,1,10778.66,10344.73,433.93
125746,41986,1504,2,1329.62,2455.89,203.35
125747,41986,4733,4,33533.31,123876.18,10257.06
125748,41986,3162,3,9037.34,25038.79,2073.23
125749,41986,3890,2,62891.46,116164.4,9618.52
125750,41986,4276,1,35111.98,32426.99,2684.99
125751,41987,4585,3,36293.73,96676.61,12204.58
125752,41988,4606,4,28608.4,108786.98,5646.62
125753,41988,3363,3,36708.76,104692.2,5434.08
125754,41988,367,4,21490.17,81719.03,4241.65
125755,41988,4250,3,53791.16,153410.64,7962.84
125756,41989,2442,3,52536.33,156845.72,763.27
125757,41989,2421,1,14631.44,14560.58,70.86
125758,41989,4151,3,3229.09,9640.36,46.91
125759,41989,3278,3,12299.74,36720.52,178.7
125760,41990,3874,1,55554.59,53314.71,2239.88
125761,41990,2068,3,7381.41,21251.41,892.82
125762,41990,3046,4,45764.58,175677.66,7380.66
125763,41990,3336,1,186.58,179.05,7.53
125764,41991,4124,4,1849.44,2575.14,4822.62
125765,41991,2995,1,19779.09,6885.04,12894.05
125766,41992,1970,2,50830.7,87015.42,14645.98
125767,41993,440,4,4196.81,11535.88,5251.36
125768,41994,2379,3,10886.46,28066.69,4592.69
125769,41995,1683,3,40040.69,114265.92,5856.15
125770,41995,2511,4,2385.9,9078.33,465.27
125771,41996,4014,1,29834.96,21666.07,8168.89
125772,41997,1156,4,38780.84,147422.54,7700.82
125773,41997,274,2,19079.6,36264.86,1894.34
125774,41997,4724,4,64537.9,245336.13,12815.47
125775,41997,520,1,45503.23,43244.3,2258.93
125776,41998,83,3,54376.75,161130.0,2000.25
125777,41998,1428,3,4181.68,12391.22,153.82
125778,41998,325,1,66659.23,65841.88,817.35
125779,41998,2888,4,5276.47,20847.09,258.79
125780,41998,2838,4,38444.05,151890.64,1885.56
125781,41999,3291,1,55902.43,41326.22,14576.21
125782,41999,3964,3,8773.13,19456.78,6862.61
125783,42000,998,3,28888.24,84112.65,2552.07
125784,42000,2598,4,28212.05,109525.08,3323.12
125785,42000,1773,4,52933.14,205497.53,6235.03
125786,42001,1290,3,35660.19,100067.55,6913.02
125787,42001,2153,3,5160.81,14481.97,1000.46
125788,42002,9,3,55296.89,143408.31,22482.36
125789,42003,112,4,53340.37,200414.17,12947.31
125790,42003,1611,4,53334.88,200393.54,12945.98
125791,42003,4138,2,12977.41,24379.82,1575.0
125792,42004,1830,4,41240.32,159834.49,5126.79
125793,42004,4453,4,7709.59,29879.94,958.42
125794,42005,3849,1,19244.59,18787.92,456.67
125795,42005,2906,1,49855.77,48672.71,1183.06
125796,42005,4530,1,64516.52,62985.56,1530.96
125797,42005,1633,4,30173.45,117829.78,2864.02
125798,42005,2712,3,6719.43,19679.94,478.35
125799,42006,3901,1,54867.39,49169.44,5697.95
125800,42006,2880,1,33458.5,29983.85,3474.65
125801,42006,634,2,27910.87,50024.68,5797.06
125802,42006,305,4,12028.27,43116.57,4996.51
125803,42007,4130,4,39892.5,157992.85,1577.15
125804,42007,489,3,8854.24,26300.18,262.54
125805,42007,2777,3,29954.85,88976.35,888.2
125806,42007,735,4,57227.0,226645.53,2262.47
125807,42007,3046,3,45764.58,135936.76,1356.98
125808,42008,531,4,17920.04,58800.32,12879.84
125809,42009,2953,3,54144.72,157995.33,4438.83
125810,42009,3936,1,60989.7,59323.04,1666.66
125811,42009,3164,3,6852.63,19996.11,561.78
125812,42009,444,2,39551.46,76941.28,2161.64
125813,42009,2388,1,33811.92,32887.93,923.99
125814,42010,3453,3,25436.72,72944.26,3365.9
125815,42010,1208,4,27478.8,105067.04,4848.16
125816,42010,2987,3,40054.91,114864.49,5300.24
125817,42010,2753,4,63337.84,242176.5,11174.86
125818,42011,2632,3,51915.36,136400.29,19345.79
125819,42012,408,3,66872.02,195042.85,5573.21
125820,42013,112,1,53340.37,44888.4,8451.97
125821,42013,932,2,28496.84,47962.83,9030.85
125822,42013,3714,2,25375.61,42709.5,8041.72
125823,42014,753,3,29975.37,86310.97,3615.14
125824,42014,3298,3,2743.51,7899.65,330.88
125825,42014,1169,1,63044.05,60509.6,2534.45
125826,42014,2317,1,14897.09,14298.21,598.88
125827,42014,4100,2,65401.25,125544.08,5258.42
125828,42015,4279,3,40795.05,117581.71,4803.44
125829,42015,4001,3,9388.87,27061.11,1105.5
125830,42016,2583,4,33838.88,117416.66,17938.86
125831,42017,2370,3,66916.54,200300.15,449.47
125832,42017,3025,3,62490.51,187051.79,419.74
125833,42017,3758,3,9241.59,27662.7,62.07
125834,42017,1780,4,56604.9,225912.66,506.94
125835,42017,4439,2,43294.76,86395.64,193.88
125836,42018,4156,4,26007.64,93064.8,10965.76
125837,42019,1128,2,28724.24,47566.05,9882.43
125838,42020,4852,1,33303.58,32167.45,1136.13
125839,42020,4620,1,47773.86,46144.09,1629.77
125840,42020,1937,4,37607.53,145298.32,5131.8
125841,42020,4828,2,39572.73,76445.48,2699.98
125842,42021,4012,2,54997.11,103541.17,6453.05
125843,42021,1028,3,28378.91,80142.0,4994.73
125844,42021,1494,3,51304.49,144883.81,9029.66
125845,42022,4060,4,28782.68,91968.5,23162.22
125846,42023,2174,3,57783.25,167014.21,6335.54
125847,42023,4386,4,14895.84,57405.73,2177.63
125848,42024,1482,4,46053.92,177186.16,7029.52
125849,42024,1500,3,31563.41,91076.93,3613.3
125850,42024,79,3,39673.28,114478.14,4541.7
125851,42024,3268,2,32185.78,61915.19,2456.37
125852,42024,480,4,58258.48,224141.54,8892.38
125853,42025,3067,2,1024.68,1873.25,176.11
125854,42025,296,3,11990.26,32879.66,3091.12
125855,42025,981,2,62416.42,114105.42,10727.42
125856,42026,4702,2,6364.53,844.83,11884.23
125857,42027,4495,3,13156.9,38445.32,1025.38
125858,42027,2521,3,31297.05,91452.02,2439.13
125859,42027,3184,1,43628.57,42495.18,1133.39
125860,42027,2121,2,54335.03,105847.0,2823.06
125861,42027,3636,2,3496.32,6810.99,181.65
125862,42028,4015,1,45293.69,39375.99,5917.7
125863,42028,1511,3,33504.62,87381.55,13132.31
125864,42028,1423,3,10578.44,27589.04,4146.28
125865,42029,3799,3,56029.08,160744.63,7342.61
125866,42029,3157,2,12975.44,24817.26,1133.62
125867,42029,3502,1,55599.87,53171.08,2428.79
125868,42029,2330,1,24766.28,23684.41,1081.87
125869,42029,1607,2,10046.38,19215.04,877.72
125870,42030,1809,4,13146.83,49783.53,2803.79
125871,42030,2169,1,3925.08,3715.81,209.27
125872,42030,4937,4,38996.9,147670.82,8316.78
125873,42030,4632,4,43192.8,163559.57,9211.63
125874,42030,4025,3,18038.55,51230.36,2885.29
125875,42031,3640,4,55353.4,217066.73,4346.87
125876,42031,4968,2,36242.11,71061.18,1423.04
125877,42031,310,4,8249.65,32350.76,647.84
125878,42031,2485,4,26391.07,103491.8,2072.48
125879,42031,808,1,55677.35,54584.28,1093.07
125880,42032,3346,3,44987.41,123842.21,11120.02
125881,42032,3421,1,23640.08,21692.29,1947.79
125882,42032,1714,2,48084.42,88245.15,7923.69
125883,42032,3574,1,12134.28,11134.49,999.79
125884,42033,1550,1,8080.25,7685.43,394.82
125885,42033,675,2,25446.31,48405.87,2486.75
125886,42033,3232,4,52610.77,200160.26,10282.82
125887,42034,781,3,42897.02,102744.76,25946.3
125888,42035,1614,3,42678.66,124114.51,3921.47
125889,42036,3902,3,50408.0,146521.66,4702.34
125890,42036,2811,4,5323.22,20630.77,662.11
125891,42036,2655,4,35095.96,136018.58,4365.26
125892,42037,2866,2,21824.24,39435.33,4213.15
125893,42037,305,2,12028.27,21734.49,2322.05
125894,42038,435,3,40560.96,118827.65,2855.23
125895,42038,3075,4,63921.61,249686.87,5999.57
125896,42038,2503,3,11346.13,33239.69,798.7
125897,42038,1607,1,10046.38,9810.65,235.73
125898,42038,3094,1,22545.89,22016.86,529.03
125899,42039,1476,2,1280.36,1666.0,894.72
125900,42039,1833,2,12635.82,16441.66,8829.98
125901,42040,3492,4,50200.45,180677.8,20124.0
125902,42041,713,4,12313.75,48390.74,864.26
125903,42041,2533,2,30757.34,60435.31,1079.37
125904,42041,4576,3,35355.56,104205.58,1861.1
125905,42041,174,4,40516.85,159223.68,2843.72
125906,42041,3146,4,48746.74,191565.61,3421.35
125907,42042,978,3,38078.53,113408.48,827.11
125908,42042,2371,1,53935.26,53544.75,390.51
125909,42042,3242,2,24384.26,48415.42,353.1
125910,42042,1483,1,51147.33,50776.99,370.34
125911,42043,3509,3,27974.82,83373.89,550.57
125912,42043,2601,3,34993.28,104291.14,688.7
125913,42043,2116,4,32024.57,127257.92,840.36
125914,42043,1582,3,56071.8,167111.85,1103.55
125915,42043,1243,2,22917.16,45533.63,300.69
125916,42044,3984,3,37033.55,97433.77,13666.88
125917,42045,961,4,55820.88,210118.51,13165.01
125918,42045,4293,2,33240.42,62561.07,3919.77
125919,42046,3358,2,47787.53,91425.78,4149.28
125920,42046,4625,1,46178.49,44173.7,2004.79
125921,42046,3505,4,18765.35,71802.69,3258.71
125922,42047,4957,1,4058.88,3652.07,406.81
125923,42047,2422,2,45651.01,82151.1,9150.92
125924,42047,4367,2,4615.87,8306.47,925.27
125925,42048,1720,2,48725.43,96049.48,1401.38
125926,42048,3497,1,24503.02,24150.66,352.36
125927,42048,2894,3,25037.61,74032.68,1080.15
125928,42048,2922,4,36071.46,142210.94,2074.9
125929,42049,2195,1,35963.79,33603.81,2359.98
125930,42049,2764,2,50001.05,93439.85,6562.25
125931,42050,2643,3,8126.66,8042.0,16337.98
125932,42051,3237,4,18304.39,68067.81,5149.75
125933,42051,1992,2,44929.15,83538.13,6320.17
125934,42051,4892,1,12726.93,11831.78,895.15
125935,42051,3334,1,26020.31,24190.18,1830.13
125936,42051,3849,4,19244.59,71564.1,5414.26
125937,42052,3131,1,9469.1,9407.18,61.92
125938,42052,3815,4,33248.67,132124.98,869.7
125939,42052,3229,1,38785.07,38531.44,253.63
125940,42052,2629,4,54329.67,215897.55,1421.13
125941,42053,3128,2,17585.96,33919.75,1252.17
125942,42053,1070,4,44489.01,171620.57,6335.47
125943,42053,4520,4,31379.84,121050.7,4468.66
125944,42053,719,4,2419.69,9334.19,344.57
125945,42054,3599,1,52425.04,51831.08,593.96
125946,42054,2753,3,63337.84,187860.71,2152.81
125947,42054,4216,4,64915.16,256718.75,2941.89
125948,42054,3809,3,59246.21,175724.89,2013.74
125949,42054,2532,3,1286.47,3815.68,43.73
125950,42055,3520,1,47430.55,44781.05,2649.5
125951,42056,297,3,18066.66,40530.46,13669.52
125952,42056,3193,3,2684.23,6021.76,2030.93
125953,42056,373,2,6721.44,10052.51,3390.37
125954,42056,964,1,21865.06,16350.58,5514.48
125955,42057,3441,2,25239.07,23876.69,26601.45
125956,42058,2019,3,23323.13,65496.76,4472.63
125957,42058,3711,3,49124.67,137953.48,9420.53
125958,42058,2565,1,57909.42,54207.7,3701.72
125959,42058,4025,3,18038.55,50656.43,3459.22
125960,42059,610,2,35960.43,55664.09,16256.77
125961,42060,1392,2,53085.25,88973.17,17197.33
125962,42061,368,2,2869.85,5631.04,108.66
125963,42061,3429,3,46490.35,136830.79,2640.26
125964,42061,925,3,26673.56,78505.85,1514.83
125965,42061,943,1,27475.76,26955.63,520.13
125966,42061,2955,1,40881.95,40108.04,773.91
125967,42062,2635,2,3849.14,-11833.66,19531.94
125968,42063,80,3,34773.74,98664.23,5656.99
125969,42063,2814,2,34196.67,64684.6,3708.74
125970,42063,3759,2,24196.51,45768.83,2624.19
125971,42063,3068,4,19336.94,73153.45,4194.31
125972,42064,4276,1,35111.98,32306.41,2805.57
125973,42064,3286,1,61414.49,56507.26,4907.23
125974,42064,1344,1,29344.52,26999.8,2344.72
125975,42065,3846,1,3320.45,-8126.83,11447.28
125976,42066,4382,3,62902.08,180841.42,7864.82
125977,42066,313,1,7241.7,6939.88,301.82
125978,42066,4790,4,49097.76,188205.93,8185.11
125979,42066,2365,4,49861.47,191133.46,8312.42
125980,42067,598,1,18326.22,8057.14,10269.08
125981,42068,102,2,44144.64,69127.45,19161.83
125982,42069,1624,2,31871.93,61411.45,2332.41
125983,42069,63,4,1761.87,6789.61,257.87
125984,42069,2354,3,22179.02,64102.45,2434.61
125985,42069,3655,2,51469.11,99171.67,3766.55
125986,42070,550,3,27093.2,73047.88,8231.72
125987,42070,4072,1,4305.21,3869.19,436.02
125988,42070,3276,3,52197.86,140734.31,15859.27
125989,42071,3890,1,62891.46,61382.62,1508.84
125990,42071,84,2,49480.67,96587.14,2374.2
125991,42071,278,3,42348.11,123996.39,3047.94
125992,42071,4145,1,65123.6,63561.21,1562.39
125993,42072,1565,3,50513.96,138244.81,13297.07
125994,42072,4537,2,65158.03,118881.45,11434.61
125995,42072,2951,1,7952.98,7255.14,697.84
125996,42073,2991,1,32471.7,30221.29,2250.41
125997,42073,387,3,32284.74,90141.85,6712.37
125998,42074,1933,2,66610.33,127115.46,6105.2
125999,42074,3751,1,33053.78,31539.0,1514.78
126000,42074,2260,4,54455.02,207837.89,9982.19
126001,42074,1710,1,6566.79,6265.85,300.94
126002,42075,1981,4,31501.39,115608.05,10397.51
126003,42075,4987,2,16997.63,31190.1,2805.16
126004,42075,4555,1,33868.16,31073.49,2794.67
126005,42075,4260,2,31948.73,58624.87,5272.59
126006,42076,4659,3,22788.56,65887.99,2477.69
126007,42076,3974,2,9637.26,18575.98,698.54
126008,42076,2472,3,58857.34,170172.73,6399.29
126009,42076,4354,4,50758.02,195673.83,7358.25
126010,42077,4560,2,31433.24,62177.01,689.47
126011,42077,4678,1,42836.33,42366.54,469.79
126012,42077,3716,3,55783.65,165515.58,1835.37
126013,42077,4441,1,12873.54,12732.35,141.19
126014,42077,4318,4,39321.38,155560.54,1724.98
126015,42078,3103,1,65325.91,62103.9,3222.01
126016,42078,39,2,2423.8,4608.51,239.09
126017,42078,761,1,11777.0,11196.13,580.87
126018,42078,3450,1,35699.95,33939.15,1760.8
126019,42078,4501,4,59352.39,225700.02,11709.54
126020,42079,1372,2,24981.92,48285.74,1678.1
126021,42079,577,2,49643.67,95952.65,3334.69
126022,42079,4853,4,52833.54,204236.25,7097.91
126023,42079,3120,3,63817.72,185022.97,6430.19
126024,42079,4235,3,43057.62,124834.44,4338.42
126025,42080,3444,2,19611.05,35251.89,3970.21
126026,42080,2164,4,25631.37,92147.47,10378.01
126027,42080,732,3,23075.16,62218.23,7007.25
126028,42081,3872,3,2924.16,8565.73,206.75
126029,42081,3016,3,28439.33,83307.19,2010.8
126030,42081,363,1,4841.94,4727.82,114.12
126031,42081,3379,4,10433.36,40749.85,983.59
126032,42081,3588,3,18210.86,53344.98,1287.6
126033,42082,4771,1,54780.52,48118.45,6662.07
126034,42082,1392,2,53085.25,93258.7,12911.8
126035,42082,3979,1,12769.72,11216.75,1552.97
126036,42083,4543,2,26832.3,50916.37,2748.23
126037,42083,3195,4,24175.76,91750.75,4952.29
126038,42083,1464,3,65820.33,187348.76,10112.23
126039,42084,544,3,25935.61,73229.28,4577.55
126040,42084,4034,3,20056.83,56630.52,3539.97
126041,42084,2551,2,54644.2,102858.71,6429.69
126042,42085,1755,4,50935.73,193075.0,10667.92
126043,42085,889,4,30794.03,116726.66,6449.46
126044,42086,4077,1,51542.54,31962.49,19580.05
126045,42086,3033,1,2884.82,1788.93,1095.89
126046,42087,3985,3,53624.5,138715.86,22157.64
126047,42087,4880,1,4914.51,4237.62,676.89
126048,42088,974,1,5363.83,4808.65,555.18
126049,42088,4898,3,34186.17,91943.33,10615.18
126050,42088,3765,2,42916.6,76949.15,8884.05
126051,42088,3833,1,29468.38,26418.3,3050.08
126052,42089,4039,1,11012.88,9433.63,1579.25
126053,42089,2456,1,41805.94,35810.97,5994.97
126054,42089,752,1,19306.2,16537.7,2768.5
126055,42090,2397,4,14638.37,54832.94,3720.54
126056,42090,2402,4,11053.55,41404.79,2809.41
126057,42090,1391,3,58284.35,163742.72,11110.33
126058,42090,1187,4,2364.5,8857.03,600.97
126059,42091,2100,3,19250.49,50192.82,7558.65
126060,42091,182,3,27074.05,70591.6,10630.55
126061,42091,2031,3,993.0,2589.1,389.9
126062,42091,814,1,35466.08,30824.2,4641.88
126063,42091,225,4,6697.92,23285.12,3506.56
126064,42092,4749,4,42875.44,165485.58,6016.18
126065,42092,885,3,2834.52,8205.26,298.3
126066,42092,530,4,26951.06,104022.53,3781.71
126067,42092,3531,2,479.02,924.44,33.6
126068,42093,2856,3,29813.02,82934.58,6504.48
126069,42093,4523,2,54475.32,101027.17,7923.47
126070,42093,2445,2,13481.81,25002.68,1960.94
126071,42093,3596,2,16443.15,30494.63,2391.67
126072,42093,2200,2,33634.78,62377.36,4892.2
126073,42094,3388,2,41093.01,77916.89,4269.13
126074,42094,3046,1,45764.58,43387.35,2377.23
126075,42094,3576,2,9596.5,18196.02,996.98
126076,42094,4794,2,25404.36,48169.47,2639.25
126077,42094,4586,2,11776.84,22330.19,1223.49
126078,42095,4225,3,50274.85,145367.83,5456.72
126079,42095,2948,2,48059.84,92642.14,3477.54
126080,42095,4604,2,57098.2,110064.86,4131.54
126081,42095,4906,4,57412.44,221341.21,8308.55
126082,42095,4884,2,36191.91,69765.03,2618.79
126083,42096,4413,3,34306.35,89301.95,13617.1
126084,42097,4597,2,2621.95,4649.01,594.89
126085,42097,2043,1,60615.77,53739.22,6876.55
126086,42097,2016,2,6642.92,11778.63,1507.21
126087,42097,3533,1,49397.69,43793.76,5603.93
126088,42098,798,4,44583.62,173900.19,4434.29
126089,42098,4060,3,28782.68,84200.99,2147.05
126090,42098,4537,3,65158.03,190613.62,4860.47
126091,42099,317,3,11642.49,14021.92,20905.55
126092,42100,401,4,4511.99,16309.3,1738.66
126093,42100,2679,2,31439.38,56821.31,6057.45
126094,42100,683,3,33112.28,89767.18,9569.66
126095,42101,2333,4,14443.35,44641.26,13132.14
126096,42101,2544,2,7649.34,11821.23,3477.45
126097,42102,2311,2,34876.56,66481.74,3271.38
126098,42102,1794,4,15531.83,59213.59,2913.73
126099,42102,4682,2,22638.58,43153.69,2123.47
126100,42102,1012,3,7041.74,20134.46,990.76
126101,42102,3650,4,56907.13,216952.9,10675.62
