payment_id,order_id,payment_method,payment_status,transaction_id,payment_date,amount
36234,36234,Debit Card,Success,72d62c47-6480-4f50-8833-18089653df28,2024-01-25,18752.6
36235,36235,Cash,Success,721c4ff3-6d30-4f42-9ed1-dcfba3d3cc87,2025-01-17,21680.12
36236,36236,Wallet,Failed,a3645b68-1b61-40b0-86b3-ebd5bccc72b9,2024-10-28,21059.03
36237,36237,Wallet,Success,77225df8-fc3d-41fa-bed9-faaa98e79fdb,2025-07-21,4235.52
36238,36238,Cash,Success,6f4b15f2-6774-445e-80be-92fc3565e81a,2024-01-26,23921.83
36239,36239,Wallet,Pending,59184bd4-45ef-4cc1-9ac3-2dcb8723d499,2025-02-05,6036.52
36240,36240,Wallet,Pending,9744d1d8-8acf-4451-96d9-f5e8b2b5c75b,2024-07-09,4041.16
36241,36241,Credit Card,Failed,c771be92-fdb7-427f-941e-c84c99a98c40,2024-01-28,1717.41
36242,36242,Cash,Pending,fe0fb4a6-2041-45ab-9fb0-cbf160969482,2025-11-10,18162.8
36243,36243,Cash,Success,a3b911e7-6bd5-4d66-9203-ae69d03f58a6,2023-06-20,9701.24
36244,36244,UPI,Success,443b38e6-998e-49c6-90bc-881ccc43d115,2025-12-20,9573.68
36245,36245,Credit Card,Success,e2f2f590-3c74-43f2-8cd0-e3586dce1c5d,2025-06-22,2887.33
36246,36246,Wallet,Success,5fcfa55e-6c3d-4168-ab47-3938ceff261a,2025-08-24,13165.9
36247,36247,Wallet,Success,446e25fe-4808-494f-89f6-5c44ee2e9c13,2025-05-16,2002.34
36248,36248,Credit Card,Success,4489344d-18cd-46ad-8adf-fc1ead63dd36,2025-09-29,9558.52
36249,36249,Cash,Success,cf51a42a-57ea-44f6-b97f-e6fd78ebd0b3,2023-05-21,27557.09
36250,36250,Credit Card,Pending,74a30bb9-a241-4629-bf8d-d632e58138ac,2025-05-13,16286.79
36251,36251,Debit Card,Failed,0ab5beb7-b5da-496a-ad68-ee0705b71cd0,2023-09-07,18511.7
36252,36252,Debit Card,Failed,08ac7c39-3f50-47c3-b962-dabf18058a54,2023-08-30,20570.74
36253,36253,Debit Card,Success,d752db9d-e8e2-49f7-a7ef-1cb5ce0ecca0,2024-08-19,26634.8
36254,36254,Wallet,Success,18da657a-5f1b-4d9f-a628-d8eba799219b,2023-02-21,21651.6
36255,36255,UPI,Success,d87b9914-433b-4604-9a7d-dad8595d4161,2025-03-22,11379.66
36256,36256,UPI,Pending,efa86a3b-3393-4e30-ae59-91f00ff66d4d,2023-05-11,24555.65
36257,36257,Net Banking,Success,fb15869b-7aee-4eb8-9edd-00d339e0490a,2025-02-17,3542.75
36258,36258,Debit Card,Success,d4d9c2b0-4b42-41f3-880d-51c6176d2ea4,2025-05-01,28614.9
36259,36259,Cash,Success,ae75f98e-e710-4267-94fb-864c92ce829a,2024-01-21,7452.24
36260,36260,Wallet,Success,bb16fe8a-7a18-44be-aefd-a4bdfe6dddef,2024-06-09,26106.34
36261,36261,Credit Card,Success,da6f237d-6b33-4c15-8cd1-3e0a52783a76,2024-10-18,5405.5
36262,36262,Debit Card,Success,b9672c4d-6791-476b-8032-3c5ec6456cf7,2023-03-19,9903.31
36263,36263,Wallet,Failed,0ca1173d-bef5-4371-8c9f-e1f84c1e8ad3,2023-10-06,18447.18
36264,36264,Debit Card,Success,dd70e85b-665a-4b8d-9822-38e3be17da4a,2024-10-09,7638.88
36265,36265,Wallet,Success,c2cad316-676c-4026-b8ee-c42c5209faab,2024-03-21,11654.91
36266,36266,Cash,Failed,761de68e-9653-463b-829d-8323e892e1d1,2023-01-06,6668.68
36267,36267,UPI,Success,d88c6eb3-105c-4622-8cb1-c2cce8876e60,2024-09-26,26315.39
36268,36268,UPI,Pending,a8d159c5-5b0f-495f-b8e7-87066a9220b5,2023-01-22,13354.31
36269,36269,Net Banking,Success,8b57d2ef-b533-48c3-8847-a2a13e16a906,2025-09-20,12567.72
36270,36270,UPI,Pending,b779124c-b5be-411d-a021-b26553cab614,2025-08-27,16064.33
36271,36271,Debit Card,Success,97032739-420e-4f8d-ad67-9bd149c50ad2,2023-06-07,26043.03
36272,36272,Net Banking,Success,9c989daa-b4c6-484a-9d5d-1cbbf1d86610,2024-02-04,19141.99
36273,36273,UPI,Success,66ab95f7-6ffe-4c14-87e2-695bbb075529,2023-03-11,6874.38
36274,36274,UPI,Success,0aa9a5dd-cda9-4a45-83db-ae6f80b73573,2025-06-15,12725.47
36275,36275,Debit Card,Success,51c93aa2-cd9e-4e93-bcdc-0ebbc9e47399,2024-04-17,16979.75
36276,36276,Cash,Success,f944429f-6838-47e0-9ec7-f9ef5a441700,2024-06-19,26069.72
36277,36277,UPI,Pending,0b1d65b4-217e-4237-93b7-2c4fac5b9de7,2025-11-28,7926.92
36278,36278,Net Banking,Pending,95e712d4-2d86-425f-966b-6c96cdfd5818,2024-02-03,7201.85
36279,36279,Debit Card,Success,c9d33de8-3d81-4142-b6c2-a7cd5c307c6f,2024-04-11,11478.24
36280,36280,UPI,Success,dd49a949-5ba5-4879-9166-e8fd8bf29809,2024-10-15,4313.51
36281,36281,Wallet,Success,fe65f7ff-c76f-4264-a0b1-918af8be9be7,2025-12-25,11740.95
36282,36282,Cash,Success,66b3fea3-b733-467b-ab31-98312fd5b086,2025-04-04,16489.05
36283,36283,UPI,Success,50dda84c-a879-4ff5-a567-8cd46cbcc31a,2024-06-21,18371.03
36284,36284,Cash,Success,c32c2fb3-aded-476a-a98a-6e83b799cba1,2023-06-15,2931.73
36285,36285,Debit Card,Success,a9702e2c-5cf9-4619-ab95-391e394e85d0,2024-02-07,24992.78
36286,36286,Credit Card,Failed,28e63006-cc00-4f6d-9a07-c18770bf27a4,2024-08-19,11074.46
36287,36287,UPI,Success,63301058-d3a3-4e76-b70e-e462f5607569,2025-08-13,7734.47
36288,36288,Wallet,Success,e0124da2-3fcc-4512-87c0-42ec51bc9f12,2024-04-25,19239.2
36289,36289,Cash,Pending,98a15d34-e2bc-4cb5-ba2a-4401fb6b011e,2025-08-05,23118.92
36290,36290,Cash,Pending,fdc4b162-c028-4f92-891a-1d336956c6e4,2025-04-18,3420.8
36291,36291,Wallet,Failed,d678d4eb-6648-4fde-9c55-dfb059b1516e,2023-07-21,20747.13
36292,36292,UPI,Success,59a868ef-9025-4205-ae0c-d91a1641fa63,2025-01-24,24904.63
36293,36293,Cash,Success,51c96ca8-9c0e-451a-847c-ba12faeaa477,2023-02-10,8385.89
36294,36294,Credit Card,Success,19af9401-fe28-4e7e-8a3b-a2b2de43a0e1,2025-01-14,8077.56
36295,36295,Wallet,Success,8c3750e6-9fc9-44c4-b7c9-1d2c7df94e1a,2023-02-24,1009.51
36296,36296,Net Banking,Success,61bbd9dd-2c3b-448f-b9d6-cf587d7ef533,2025-08-29,14654.06
36297,36297,Credit Card,Success,3a3ede5e-fad1-4c1d-95bd-35a03ee31bea,2025-03-29,10847.16
36298,36298,Cash,Success,306e9210-f32b-4973-9c00-cb9363df53e8,2025-03-22,9151.54
36299,36299,Debit Card,Success,fb13f39d-0d95-4e7c-a0fb-45f5a09bde10,2025-12-09,24069.17
36300,36300,Wallet,Failed,c1198b28-ebb0-4c85-a11d-259f4c6ab119,2024-09-05,8702.5
36301,36301,Wallet,Pending,653ee3d5-2e1e-43db-96ed-40705a1f5a46,2023-12-28,6271.85
36302,36302,Wallet,Success,b5799056-f3e1-48da-a7dc-533c5868bd47,2025-12-06,7719.26
36303,36303,Debit Card,Success,9993ac86-40d3-49ba-983c-60d6e6cc685b,2025-09-26,10364.07
36304,36304,Debit Card,Success,acd2f9f6-8e12-461d-909a-f7bed03cbcfe,2025-10-03,17391.06
36305,36305,UPI,Pending,e543d2e3-e321-4b2b-8a34-bd2d70b9c031,2025-01-19,11350.51
36306,36306,Credit Card,Success,8327a597-7a1c-4faf-b858-79c8570bac18,2023-08-05,15152.63
36307,36307,Wallet,Failed,655443a3-4bc6-4d62-a9f4-1eb1c7683785,2023-12-19,17394.3
36308,36308,Cash,Success,5d147bba-b6e2-4fc3-8119-50ab96764587,2023-03-15,12158.05
36309,36309,Cash,Success,e31595af-2292-484a-808a-615d957d1f56,2023-08-19,18738.08
36310,36310,UPI,Pending,153fe9fb-b3df-42ee-8523-c182f0ae4e41,2023-09-03,11264.26
36311,36311,Debit Card,Success,12d4982e-c965-4078-a455-6da942a4b7ab,2025-09-09,6460.69
36312,36312,Net Banking,Success,948b0e4d-abb6-4422-a8ba-1d2cabcbeb36,2024-08-25,13423.75
36313,36313,UPI,Success,20b7c7a6-15ac-4def-912c-42ccbf694cc1,2025-10-02,11245.99
36314,36314,UPI,Success,0ee023f7-2195-405b-b03a-6efd373920ad,2023-02-07,10279.46
36315,36315,Wallet,Success,5d60676c-1f64-4041-9134-97437658c730,2023-09-09,12489.71
36316,36316,Credit Card,Pending,4a7a0c5d-ec5c-44d1-ae5f-f7c6a0d4974b,2025-11-28,12375.18
36317,36317,Net Banking,Success,81dce68a-5163-4ccc-bef7-681729492552,2025-06-05,23101.57
36318,36318,Cash,Success,4874ddab-a46c-436d-89d2-55f23439f2ea,2025-10-19,15905.09
36319,36319,Debit Card,Pending,ef37441e-99de-4616-a051-51a04a9200db,2025-01-21,16569.22
36320,36320,Wallet,Success,d65770b2-7e92-4fa3-9dd9-fbb737f83ac8,2023-03-23,10570.6
36321,36321,UPI,Success,a41d4537-3aab-4886-b19b-02f4d47b3c60,2024-02-23,15277.12
36322,36322,Debit Card,Success,795d503a-ebe3-4232-ac16-f0f1916dfd88,2024-12-22,27241.69
36323,36323,Net Banking,Success,f32c9299-9ce9-46b4-b04d-34ac1f910050,2023-01-07,15926.79
36324,36324,Wallet,Pending,a292a559-4a2f-4dec-867d-af8c33775819,2023-12-04,26275.22
36325,36325,Wallet,Success,10e25092-f9ee-4a8e-a7f9-c5c9b8af7251,2023-11-20,7341.75
36326,36326,Debit Card,Success,e02aa935-0485-4d66-9f4c-c3e42b2411fa,2024-11-28,12395.52
36327,36327,UPI,Success,b17a82d0-4f68-4569-b01e-ed995f549f98,2025-07-05,26302.6
36328,36328,Wallet,Success,9d2b623f-1518-4492-a43f-3ff473d5cbab,2025-04-06,2934.42
36329,36329,UPI,Success,ffc2001a-0e74-47a4-b5f1-ef3321c2bc28,2024-08-29,21020.5
36330,36330,Debit Card,Success,ccdcd52b-ea42-4e65-8f65-59a6b54d2bcd,2025-05-21,15204.11
36331,36331,Net Banking,Success,3e97ca03-3eb8-4068-bf3f-c8a3383e764c,2024-02-10,11398.37
36332,36332,UPI,Failed,12159803-1df3-466a-8f51-1b4f4bf7401c,2025-09-18,2703.67
36333,36333,Cash,Success,25d262a5-cc25-4cdd-a434-b09c26af623f,2023-03-17,27848.26
36334,36334,Net Banking,Success,bfa2a65d-a13a-4d7d-9bbe-e66e18078fac,2023-09-23,19822.72
36335,36335,Net Banking,Success,8fa90343-e5a0-440f-95e6-13b38e065134,2023-02-26,14205.94
36336,36336,Debit Card,Failed,dcae18f6-b92e-4f74-84f1-41e66ee16bdb,2024-04-13,9233.38
36337,36337,Net Banking,Failed,68b1a582-85e4-4afc-a210-4d113f9c6deb,2025-05-30,14091.66
36338,36338,Debit Card,Failed,57309406-5a72-4ad7-9cf0-4d5dc3379854,2025-12-22,10916.82
36339,36339,Credit Card,Pending,5830a4a5-b2bd-4792-8d92-8d6afc09ab1c,2023-10-26,21710.28
36340,36340,Net Banking,Success,2deb7986-b9b8-49df-9a9f-65046154ccd4,2025-02-08,17765.38
36341,36341,Wallet,Success,9d4da3e7-02b5-4a32-8973-5185b46c7b1d,2024-05-25,23469.56
36342,36342,Credit Card,Success,f275d42f-4ac9-4b8a-bd3a-a959be3cdf4a,2024-01-13,19583.31
36343,36343,Net Banking,Pending,f1c3e581-044c-4d2f-a11a-3817c0aee5e2,2024-10-03,9290.69
36344,36344,Debit Card,Failed,45b1b1a2-8e11-4a69-b2b9-216f0924fe73,2023-06-04,11209.96
36345,36345,Cash,Success,55f62402-1315-4c69-a056-dad65ea30bc7,2025-08-06,25505.78
36346,36346,Cash,Success,05f77f85-6e9a-4312-9bd3-60d876e99b74,2024-05-21,7456.78
36347,36347,UPI,Pending,771c528f-d744-4b82-8bee-bc2ebaadc620,2023-08-24,4909.15
36348,36348,Credit Card,Success,27effc05-741b-4cd7-8772-1822ed708fde,2025-04-21,23630.82
36349,36349,Net Banking,Success,84a09283-42b2-4da6-b069-8f158d6ae4ae,2025-10-01,16418.21
36350,36350,Cash,Pending,3a0bc681-eb6d-4e22-9524-797a4ce0c94d,2024-12-26,5710.7
36351,36351,Wallet,Success,bd51d3b1-0743-4a37-9f09-c1dca2099238,2025-09-24,18059.0
36352,36352,Debit Card,Success,098fc102-500a-4c44-8587-4abf40ba7aab,2025-09-20,18415.62
36353,36353,Wallet,Failed,68548734-d74b-4cc8-8c73-30ef3ccdc3bf,2024-09-12,22894.7
36354,36354,Credit Card,Success,189a7583-77ab-426a-8d67-598afa2c62d3,2025-09-08,21457.39
36355,36355,Wallet,Success,0723cde4-8451-44b1-a0a8-6535b496b419,2024-06-13,5241.9
36356,36356,Net Banking,Success,ffb11356-9e47-47bd-9dd9-1b19a0ca53fe,2025-12-19,8629.92
36357,36357,UPI,Success,ac9307fc-e731-41b2-a5d0-7802aff12d54,2025-05-01,11407.07
36358,36358,UPI,Failed,45713a65-1d04-41b2-98e6-c2fc8a48c0df,2023-09-11,18770.49
36359,36359,Net Banking,Pending,5f2d4750-bd87-43c3-83db-9a8410b54f56,2023-03-10,14534.09
36360,36360,Cash,Success,80c439a9-cc52-4392-a33e-a0b15fe3703d,2025-01-07,10885.82
36361,36361,Wallet,Failed,f3ba8555-d7f6-47ca-aca8-30d8540f92a5,2025-01-14,16741.2
36362,36362,Credit Card,Pending,f3ce35cd-1406-4b49-b52a-169db9dbd06d,2024-04-29,12281.13
36363,36363,Wallet,Success,2439421c-f931-4ee9-af25-f6e7bcd58636,2024-07-22,27109.08
36364,36364,UPI,Failed,edcafa5e-ba42-4542-9a56-d48525d354b1,2024-08-18,24028.2
36365,36365,Debit Card,Failed,de554b30-82b5-40c5-ae96-94d38225063d,2025-01-05,16634.35
36366,36366,Wallet,Success,cb70449d-3f63-41ae-92e6-f6660470d568,2023-07-03,23561.32
36367,36367,UPI,Success,71f8b2cf-b2b8-43e4-8d7b-fa3b7939a2a1,2025-03-12,11112.99
36368,36368,Credit Card,Success,8250fbae-ec6c-4214-9e3f-cb60413f48ea,2023-03-01,5861.39
36369,36369,Wallet,Success,9e761fc2-b65c-4f1d-98e0-5683af160342,2024-01-19,19697.13
36370,36370,UPI,Success,660c3c38-345d-4cef-baae-e593cf517827,2025-05-15,16176.37
36371,36371,Debit Card,Success,790fd874-c875-40c7-8515-87752741b2b5,2024-04-09,21958.01
36372,36372,UPI,Pending,973180df-69b7-4bcf-ad7d-a691b4669478,2025-11-26,15028.01
36373,36373,Credit Card,Success,e7087c6b-a46c-4c00-a5f0-bf017d0d7f2a,2025-09-22,5947.0
36374,36374,Net Banking,Failed,d73825cc-e4b0-4171-9943-7bf7cc3609f8,2023-08-18,8038.48
36375,36375,Wallet,Success,7a1ba6ba-2260-4d99-869a-44c578655727,2025-01-27,13478.08
36376,36376,Credit Card,Success,2e6af670-4a16-41b8-93e9-8de4928cf4d5,2024-12-23,8699.34
36377,36377,Wallet,Pending,a9d93c6c-3dd2-4610-9208-e04c96d9917d,2025-12-05,16238.52
36378,36378,Debit Card,Failed,53710426-7096-47b2-997a-07defa6ccd70,2023-07-02,9727.94
36379,36379,Credit Card,Failed,3c38ec9f-9084-408f-98c6-d419284f2103,2024-02-02,12692.69
36380,36380,Net Banking,Failed,f493499d-1e20-446f-8b08-49a7ef80c8e4,2023-04-25,4141.86
36381,36381,Cash,Pending,18440072-3fc5-491d-b254-59a56f23696d,2023-10-28,18145.45
36382,36382,Wallet,Success,b252f1fd-143d-433f-8837-d820d5131346,2025-08-23,17806.84
36383,36383,Net Banking,Success,c86e2bb7-d2ca-4b12-9b30-f2aeef1d73de,2023-10-12,7672.41
36384,36384,Credit Card,Failed,efe51ad0-d019-45df-9136-aef5c3284eb2,2025-02-22,5422.69
36385,36385,Wallet,Success,5c826460-b3e1-4932-80e1-a6c12784f29a,2023-08-22,9410.88
36386,36386,Cash,Pending,0e9e307e-6082-4bf0-971a-67c8c958d30f,2025-12-03,13200.73
36387,36387,Debit Card,Success,5d61c979-6757-4f84-9fa1-a72d3cecc756,2025-05-05,13522.85
36388,36388,Credit Card,Success,3c741313-edc2-492b-b7db-5966f69a23cf,2025-09-20,20486.03
36389,36389,Credit Card,Failed,09966ce6-6bbf-450e-b9b4-e8020fe5f605,2025-03-28,19472.69
36390,36390,Cash,Success,890a6516-5b45-49f9-a251-a878f731c516,2024-06-25,11395.65
36391,36391,Wallet,Success,db9ddf5e-bbb9-43e1-8ad3-a400842a88a5,2024-04-13,16378.67
36392,36392,Credit Card,Success,38df0f6c-9fb0-4794-81af-e3716011dfb2,2023-06-12,17930.43
36393,36393,Cash,Success,c446d17c-f3ab-4f2f-a9a0-ec24063f2b92,2025-07-01,6968.07
36394,36394,Net Banking,Success,ce9dc09f-ce9e-4319-963c-580b358b255e,2024-08-05,8095.28
36395,36395,UPI,Success,c5142d20-98da-4db5-b5fc-6e20f1d04221,2024-09-04,9307.01
36396,36396,UPI,Success,df7deb82-59ba-4e83-bc22-27c477148b2d,2023-01-15,19450.55
36397,36397,Credit Card,Success,a87be6c2-f238-4855-830a-2033a37a6d18,2024-09-27,17980.68
36398,36398,UPI,Success,650e82db-06f9-49d8-a4e3-41bad88c26b4,2025-01-10,9060.75
36399,36399,UPI,Failed,ee263e02-4bb3-469a-a6f8-f2c672269ae3,2023-03-22,12486.23
36400,36400,Wallet,Failed,75957e01-636c-4dde-84b7-eeca493a60c6,2023-12-20,13195.09
36401,36401,UPI,Success,a4e2238c-127b-4bc6-8378-3684a7779063,2025-03-21,15772.0
36402,36402,Net Banking,Failed,47f575b6-0a0f-46a3-ad50-6f0b8dcaed4c,2023-02-10,13665.13
36403,36403,Cash,Success,9772faa9-5efe-4f3c-a6a5-6dfb04399937,2023-04-18,19792.17
36404,36404,Wallet,Failed,879f7261-ce96-42d3-8747-0a4d95137c85,2023-02-21,23916.9
36405,36405,Wallet,Success,fc04dc5a-af12-4845-8ce8-6e24b5901d02,2024-07-14,3365.17
36406,36406,Cash,Failed,0303cc62-ae55-4736-9b94-d0f3bb2ee025,2024-08-14,8422.98
36407,36407,Cash,Success,a03461dd-8ca0-44ef-888a-1c9ceebd6072,2023-09-12,8634.33
36408,36408,Wallet,Failed,99575b81-d9c6-4454-a133-772907f67919,2025-02-18,15410.44
36409,36409,Credit Card,Success,61166db7-5c1b-464a-b725-00e1182e63bb,2023-04-30,20246.8
36410,36410,UPI,Success,09486d58-bd3f-4781-a240-c8e6bdd0e13e,2025-10-30,12902.15
36411,36411,UPI,Success,d55c627a-4e4d-4733-b959-7f7ad4ad5d52,2025-05-21,6528.5
36412,36412,Wallet,Success,eef9ea02-decb-4736-b59a-29e046e7a015,2024-07-30,20321.72
36413,36413,Debit Card,Failed,2d8f30fd-39cb-4e2e-bcc0-afdd992905de,2025-05-02,10545.93
36414,36414,Wallet,Failed,1b9f9ffe-babe-4834-ac78-aa316eefba6f,2024-02-28,16911.74
36415,36415,UPI,Pending,d2214680-d32f-423b-bf41-617b92e8980f,2023-02-20,15984.57
36416,36416,Wallet,Success,887abfe6-62d8-4483-a222-707f80cf0540,2024-10-31,22121.08
36417,36417,Cash,Success,9f765748-c202-4a6b-a667-7e33b1116f25,2025-02-10,12354.4
36418,36418,Credit Card,Success,a543eea1-421b-487e-84ca-08cbf1e8c068,2024-01-21,11290.05
36419,36419,Cash,Pending,c1073265-0f14-40f8-bcf8-d3595db8f016,2024-12-17,7627.47
36420,36420,UPI,Failed,50fd96ae-d775-45c5-85d8-3c1e05490e80,2025-03-17,24027.64
36421,36421,Credit Card,Failed,676cda9c-7026-45f7-b2eb-ced6fc597884,2025-08-17,26384.56
36422,36422,Credit Card,Success,912cbf16-5879-477f-8cfa-ae088856d0e8,2025-01-14,17174.08
36423,36423,Cash,Success,01e685de-e118-464f-b048-4e3eaa299dec,2023-08-27,4008.63
36424,36424,Cash,Pending,83f42bd9-ad3b-450e-b298-0122b060b16b,2025-04-30,27433.2
36425,36425,Cash,Success,022a40fe-7398-4608-8f1c-a9cf5b801657,2023-08-23,6975.65
36426,36426,Cash,Success,afd1e496-542b-4355-82c2-f5cae6c3957d,2023-05-24,11655.34
36427,36427,Wallet,Pending,d4f6baeb-7029-448d-9016-76b3c885395d,2023-08-03,2975.09
36428,36428,Cash,Pending,8c4f5f86-eb50-40a5-bada-d211f41fb288,2024-05-24,946.22
36429,36429,UPI,Success,d19b8b20-acd3-4d49-920f-335d757e8c00,2023-08-15,9289.31
36430,36430,UPI,Success,93ec46fe-febe-4134-a6cb-01fece935ed5,2024-02-21,9539.56
36431,36431,UPI,Success,4cfccbc0-c47d-473c-aef8-2019ad142724,2024-06-05,22182.41
36432,36432,Credit Card,Pending,7ab2dcab-eb45-4843-b017-8e732606ae4d,2025-11-02,21111.03
36433,36433,UPI,Pending,eafb974f-e23f-4f55-8303-fec9eec0367f,2023-10-11,9558.13
36434,36434,Net Banking,Success,e7368757-f51c-4c82-bc41-3a22dda62e21,2023-12-03,6658.64
36435,36435,Credit Card,Failed,ae3140a6-2fb0-4c91-8d9b-1a292833b6bb,2023-04-23,14714.44
36436,36436,Net Banking,Success,1fd0035d-7a75-4388-a948-15b49e6947a9,2023-10-19,5315.35
36437,36437,UPI,Success,30200a9d-81da-497c-a7c5-4b406e03d5b6,2024-08-26,5076.38
36438,36438,Debit Card,Pending,73627b80-ac63-4a75-b13c-6ff1b0c19d3e,2025-04-07,4347.96
36439,36439,Cash,Success,982f79b8-b5dd-47aa-8de6-2235cc9a8fc4,2024-05-04,17833.48
36440,36440,Net Banking,Success,3d4d742a-7a69-41c3-aabd-f20e8345de83,2024-04-04,3720.56
36441,36441,Net Banking,Success,1caef41c-99ce-4c2b-8a14-fa0f9c9050a1,2023-04-11,22795.58
36442,36442,Cash,Pending,4c712f54-adb1-4dba-83ca-8a4e1a1b0a7c,2023-06-27,18626.95
36443,36443,Cash,Success,bf0ddf50-2c31-499f-9b84-d5fefc90bcf3,2024-03-17,22453.25
36444,36444,Net Banking,Success,100b21c0-3b1e-46fc-b8b3-954d63c331f2,2025-07-09,11710.11
36445,36445,Wallet,Success,2dd89c92-72a4-4d60-82e8-cc6c56ab91f6,2025-06-14,10165.23
36446,36446,Debit Card,Success,6bb90135-5f9d-4fe4-af85-37ccfeaea33e,2024-11-02,6635.4
36447,36447,Wallet,Success,f8543483-841b-4ba8-83f7-80bab06079e6,2023-04-28,20531.62
36448,36448,Credit Card,Failed,91efbfeb-04ed-43c9-bfaa-40e35bc9ed4a,2025-06-04,25741.25
36449,36449,Debit Card,Success,d7aaa80f-f8ca-42cd-a79c-099a483d089a,2025-01-01,4858.4
36450,36450,Credit Card,Success,1ff90b39-0671-4044-8415-ba73ab181194,2023-04-27,10867.14
36451,36451,Cash,Failed,cad420d6-6876-4810-9b98-470ac6ade1c0,2023-05-04,18357.09
36452,36452,Cash,Success,0a3edf87-531d-44bb-81d2-813ee9be68e6,2023-10-04,9712.74
36453,36453,Debit Card,Success,cdc563b1-89f6-4208-875d-cd67c09d994c,2025-02-02,1246.56
36454,36454,Cash,Pending,1034e201-5f29-419a-ac39-414916c39a81,2025-06-07,1871.25
36455,36455,Net Banking,Success,ceebc411-a221-41fc-bb3d-c4658a64bc3e,2023-07-21,4443.74
36456,36456,Net Banking,Success,141814e7-9656-4160-85c4-933a0b483b46,2025-10-19,19399.97
36457,36457,Net Banking,Pending,81e36c61-c8cc-489a-8173-f93ec32ef840,2025-07-21,20122.39
36458,36458,UPI,Failed,408c8ee9-0674-45ad-9d6c-8fdb2be42906,2024-02-07,17195.14
36459,36459,Cash,Success,8cb63665-d4ee-4c81-a632-55a221727b2f,2025-06-22,15652.03
36460,36460,UPI,Success,bb20bcc6-1fd3-4160-a473-9f1391fbb0a9,2024-08-22,17886.17
36461,36461,Net Banking,Success,accbb339-4ce8-49a5-896e-ba1c544f215f,2023-04-25,22922.19
36462,36462,UPI,Success,45c7e970-937a-40aa-ac24-781c67a13a99,2025-01-23,14620.19
36463,36463,Net Banking,Pending,55c5af68-1159-4d46-b168-13f02b5fffa7,2025-04-05,7703.84
36464,36464,Wallet,Success,aac53a58-315e-4b71-8c2d-91310f3f8c47,2024-03-26,11633.51
36465,36465,UPI,Success,f6a179ad-3528-4be2-b3d1-aa6f4a2cddd8,2024-02-21,5743.17
36466,36466,Debit Card,Success,b1e2f133-e10e-46eb-b8e5-0170a0e318bc,2024-06-06,3579.56
36467,36467,Net Banking,Success,3fc1f66b-0164-45de-9885-8fbf864f46bb,2025-09-19,10121.96
36468,36468,Wallet,Success,f41759e4-fbc2-45aa-aafa-25f009cc285e,2025-12-25,15654.4
36469,36469,Net Banking,Success,a3e7e51c-65ef-4a8b-9c36-bacbb6751b98,2023-12-26,12235.21
36470,36470,Wallet,Success,f81f0e49-7ba6-4490-96f9-29340021a55c,2025-08-23,7144.23
36471,36471,Cash,Success,b1e592f3-45a5-4823-8d00-8a172c8b9a0a,2023-08-19,15188.29
36472,36472,Debit Card,Success,6b69e829-3af6-4314-a5dd-2cad725f651d,2024-11-01,21310.94
36473,36473,Credit Card,Success,c80ef790-6816-4c8a-a559-b9600fb1904e,2024-11-01,20285.47
36474,36474,Debit Card,Success,a1eb35de-3594-42e2-865b-a3c6ba671b70,2025-06-26,8367.46
36475,36475,Debit Card,Success,449e750d-ccb1-4abd-8d54-9bddfb5a0bbc,2025-10-04,12975.24
36476,36476,Debit Card,Success,51b3c281-8ded-4a0c-9623-e23fe7061b86,2023-01-08,11769.15
36477,36477,Wallet,Success,8ab1dd17-627a-455e-9b99-4ce8c0e39e99,2023-08-19,17959.02
36478,36478,Credit Card,Success,8d3cea21-e856-426d-b392-c4b68e6fc10d,2023-07-27,3292.61
36479,36479,Debit Card,Success,ac3b070a-1643-482d-b75c-75f177b31945,2025-07-10,18362.49
36480,36480,Credit Card,Failed,4f76e95a-d6b7-4efd-b2e4-d4c3159f41cb,2023-03-14,20048.9
36481,36481,Cash,Success,ac4c4afd-9a6d-4f6a-b2ee-4088b69416b3,2025-12-16,2244.93
36482,36482,UPI,Pending,6ac51653-ed55-4b37-b381-59ede5dfc4a4,2024-02-25,11553.4
36483,36483,UPI,Success,a38548fb-c728-4d26-9d54-93da80971559,2024-04-05,21938.17
36484,36484,Wallet,Failed,4fcd0719-de79-42fb-bc27-572dfcedf230,2025-03-05,3903.97
36485,36485,Cash,Pending,2ba53d79-e9c3-44d9-a64e-c5be4f4b3792,2025-01-27,17238.04
36486,36486,UPI,Success,02466101-415f-4c56-b5f0-f972c2654af1,2025-10-23,12927.29
36487,36487,Wallet,Success,6fc073e8-11f9-4861-9691-5d5c67e5b303,2025-05-26,14956.41
36488,36488,UPI,Success,ddfe4079-97a5-42d5-80fe-3e5e87368ae7,2024-03-19,10448.51
36489,36489,Cash,Success,2bd75fe5-dfed-4454-a550-d12ca4947692,2025-08-03,7936.37
36490,36490,UPI,Success,55183814-fa32-4fae-b6d1-217e814c9e5a,2024-06-16,4216.81
36491,36491,Cash,Success,9b0b1a84-7dca-49fc-b2a7-3a1fda4a0045,2024-11-30,10060.88
36492,36492,Wallet,Failed,9fb677d8-cf5e-4f1a-b755-c2be36878803,2023-07-14,11918.78
36493,36493,Cash,Pending,ae89e0d1-53db-4608-90ac-bdbc16755df1,2023-12-31,4776.11
