campaign_id,campaign_name,channel_name,campaign_type,campaign_status,start_date,end_date,budget,operational_spend,budget_variance,budget_utilization_pct,impressions,clicks,ctr_pct,operational_cpc,self_reported_conversions,self_reported_revenue,self_reported_conversion_rate_pct,self_reported_roas
451,"Home Carnival 2024 - Organic Search - 451","Organic Search","Flash Sale",Completed,2024-10-13,2024-11-25,284119.00,261095.96,23023.04,91.90,1221620,47313,3.87,5.52,3010,1378586.67,6.36,5.28
461,"New Year Bonanza 2024 - Organic Search - 461","Organic Search","Email Promotion",Completed,2024-07-13,2024-09-03,1067515.00,800578.58,266936.42,74.99,4627740,218272,4.72,3.67,11895,5179743.41,5.45,6.47
476,"Fashion Campaign 2024 - Organic Search - 476","Organic Search","Product Launch",Completed,2024-11-27,2024-12-12,930575.00,853634.12,76940.88,91.73,3697325,59227,1.60,14.41,1704,2834065.28,2.88,3.32
488,"Monsoon Drive 2024 - Organic Search - 488","Organic Search","Seasonal Sale",Completed,2024-03-21,2024-06-03,303975.00,254328.36,49646.64,83.67,1045732,41680,3.99,6.10,1803,704489.56,4.33,2.77
499,"Monsoon Sale 2025 - Organic Search - 499","Organic Search","Flash Sale",Completed,2025-11-17,2025-12-18,401981.00,368376.10,33604.90,91.64,1774398,53738,3.03,6.86,3735,725700.92,6.95,1.97
500,"Kids Promotion 2025 - Organic Search - 500","Organic Search","Loyalty Campaign",Completed,2025-04-11,2025-06-19,989453.00,856485.37,132967.63,86.56,4260946,116902,2.74,7.33,3424,4136824.34,2.93,4.83
5,"Winter Offers 2025 - Referral - 005",Referral,"Product Launch",Completed,2025-08-14,2025-09-22,1721241.00,1354300.63,366940.37,78.68,10079449,233315,2.31,5.80,5844,4103530.91,2.50,3.03
13,"Mega Campaign 2025 - Referral - 013",Referral,"Customer Acquisition",Completed,2025-09-05,2025-10-31,1942813.00,1934257.66,8555.34,99.56,7293045,170517,2.34,11.34,5463,8936270.39,3.20,4.62
18,"Winter Festival 2025 - Referral - 018",Referral,"Email Promotion",Completed,2025-03-09,2025-05-15,227113.00,186411.26,40701.74,82.08,1029472,46489,4.52,4.01,1507,475348.71,3.24,2.55
26,"Big Savings Sale 2025 - Referral - 026",Referral,"Customer Acquisition",Completed,2025-07-10,2025-09-01,1500610.00,1418273.39,82336.61,94.51,8156238,311720,3.82,4.55,20868,3176932.39,6.69,2.24
41,"Mega Launch 2024 - Referral - 041",Referral,"Customer Acquisition",Completed,2024-05-31,2024-06-15,558943.00,420753.29,138189.71,75.28,1438797,47665,3.31,8.83,1072,1207561.94,2.25,2.87
51,"Back to School Festival 2025 - Referral - 051",Referral,"Customer Acquisition",Completed,2025-09-28,2025-11-01,1282729.00,1262624.93,20104.07,98.43,6198267,148563,2.40,8.50,5711,6098478.41,3.84,4.83
58,"Summer Festival 2025 - Referral - 058",Referral,"App Install",Completed,2025-05-02,2025-07-18,717056.00,549608.31,167447.69,76.65,2247687,57804,2.57,9.51,2836,2253394.07,4.91,4.10
67,"Super Bonanza 2025 - Referral - 067",Referral,"Festival Sale",Completed,2025-03-11,2025-04-09,1833571.00,1361739.80,471831.20,74.27,10416043,445202,4.27,3.06,22149,8211290.99,4.98,6.03
73,"Winter Offers 2025 - Referral - 073",Referral,"Loyalty Campaign",Completed,2025-09-29,2025-12-16,660057.00,570794.78,89262.22,86.48,1988962,60333,3.03,9.46,3313,1238624.67,5.49,2.17
79,"Smart Shopping Campaign 2025 - Referral - 079",Referral,Retargeting,Completed,2025-05-22,2025-06-10,1923893.00,1404652.33,519240.67,73.01,5162130,95447,1.85,14.72,6253,2219350.68,6.55,1.58
81,"Winter Week 2024 - Referral - 081",Referral,"Customer Acquisition",Completed,2024-11-20,2025-02-05,243488.00,187590.72,55897.28,77.04,771369,19329,2.51,9.71,606,375181.44,3.14,2.00
88,"Grocery Carnival 2024 - Referral - 088",Referral,Retargeting,Completed,2024-04-02,2024-05-24,521097.00,385428.32,135668.68,73.96,1775403,86998,4.90,4.43,4049,2512992.65,4.65,6.52
92,"Winter Sale 2025 - Referral - 092",Referral,"Product Launch",Completed,2025-10-26,2026-01-01,738298.00,737395.96,902.04,99.88,5233407,121509,2.32,6.07,5696,2684121.29,4.69,3.64
96,"Premium Offers 2025 - Referral - 096",Referral,"Brand Awareness",Completed,2025-08-01,2025-09-11,1329734.00,1016961.16,312772.84,76.48,3677378,97448,2.65,10.44,2667,6559399.48,2.74,6.45
101,"Fashion Launch 2024 - Referral - 101",Referral,"App Install",Completed,2024-10-08,2025-01-05,1352821.00,1162299.23,190521.77,85.92,5763406,208577,3.62,5.57,5205,6229923.87,2.50,5.36
102,"Diwali Launch 2024 - Referral - 102",Referral,"Festival Sale",Completed,2024-08-08,2024-10-17,810791.00,768812.92,41978.08,94.82,4009006,162510,4.05,4.73,5789,2475577.60,3.56,3.22
103,"Back to School Festival 2025 - Referral - 103",Referral,"App Install",Completed,2025-01-18,2025-02-21,291312.00,276609.94,14702.06,94.95,2022277,37168,1.84,7.44,2116,1648595.24,5.69,5.96
116,"Weekend Week 2024 - Referral - 116",Referral,"Loyalty Campaign",Completed,2024-04-15,2024-05-18,420591.00,390335.61,30255.39,92.81,1640123,34770,2.12,11.23,2038,1647216.27,5.86,4.22
117,"Smart Shopping Week 2025 - Referral - 117",Referral,"Festival Sale",Completed,2025-08-16,2025-10-27,777816.00,746138.71,31677.29,95.93,3203698,64982,2.03,11.48,1521,2932325.13,2.34,3.93
145,"Home Promotion 2024 - Referral - 145",Referral,"Email Promotion",Completed,2024-01-27,2024-03-05,346962.00,270121.37,76840.63,77.85,1618926,49570,3.06,5.45,3460,829272.61,6.98,3.07
151,"New Year Carnival 2024 - Referral - 151",Referral,"Customer Acquisition",Completed,2024-02-26,2024-03-27,439669.00,350327.48,89341.52,79.68,1414437,38346,2.71,9.14,2570,2249102.42,6.70,6.42
164,"Grocery Week 2025 - Referral - 164",Referral,"Loyalty Campaign",Completed,2025-01-12,2025-03-10,745247.00,699806.64,45440.36,93.90,2792988,109154,3.91,6.41,2328,2876205.29,2.13,4.11
191,"Grocery Promotion 2025 - Referral - 191",Referral,"Flash Sale",Completed,2025-08-28,2025-10-04,1139392.00,813600.21,325791.79,71.41,4470461,167714,3.75,4.85,6550,3563568.92,3.91,4.38
199,"Back to School Drive 2024 - Referral - 199",Referral,"App Install",Completed,2024-09-20,2024-12-06,452811.00,416509.90,36301.10,91.98,2271149,45192,1.99,9.22,2138,1045439.85,4.73,2.51
203,"Home Drive 2024 - Referral - 203",Referral,"Brand Awareness",Completed,2024-09-30,2024-12-04,1284895.00,993175.48,291719.52,77.30,4045479,103156,2.55,9.63,6334,1926760.43,6.14,1.94
208,"Grocery Offers 2025 - Referral - 208",Referral,"Product Launch",Completed,2025-05-27,2025-07-25,1858828.00,1343571.05,515256.95,72.28,5868906,214128,3.65,6.27,10659,9176590.27,4.98,6.83
219,"Back to School Week 2024 - Referral - 219",Referral,"Product Launch",Completed,2024-03-16,2024-05-27,940549.00,809163.92,131385.08,86.03,2826978,128449,4.54,6.30,5255,1375578.66,4.09,1.70
227,"End of Season Launch 2025 - Referral - 227",Referral,"Festival Sale",Completed,2025-06-24,2025-08-18,1331038.00,977340.77,353697.23,73.43,5330253,165371,3.10,5.91,4733,5082172.00,2.86,5.20
233,"Electronics Promotion 2024 - Referral - 233",Referral,"Seasonal Sale",Completed,2024-10-01,2024-12-24,1825140.00,1691970.25,133169.75,92.70,6588650,200610,3.04,8.43,6204,6497165.76,3.09,3.84
241,"Weekend Drive 2024 - Referral - 241",Referral,"Festival Sale",Completed,2024-01-17,2024-02-16,1057387.00,740385.32,317001.68,70.02,2531701,55902,2.21,13.24,3042,1651059.26,5.44,2.23
259,"New Year Week 2025 - Referral - 259",Referral,"Seasonal Sale",Completed,2025-04-12,2025-04-28,1745230.00,1380778.49,364451.51,79.12,5949345,185842,3.12,7.43,9214,5813077.44,4.96,4.21
268,"Electronics Festival 2024 - Referral - 268",Referral,"Email Promotion",Completed,2024-05-13,2024-06-22,1321221.00,1157172.42,164048.58,87.58,4058301,71525,1.76,16.18,4996,2997076.57,6.98,2.59
273,"Summer Bonanza 2024 - Referral - 273",Referral,Retargeting,Completed,2024-01-27,2024-03-22,222874.00,210080.18,12793.82,94.26,1025265,28205,2.75,7.45,1387,584022.90,4.92,2.78
279,"Super Carnival 2024 - Referral - 279",Referral,"App Install",Completed,2024-04-13,2024-06-10,1635853.00,1610674.05,25178.95,98.46,6135161,298310,4.86,5.40,15649,3962258.16,5.25,2.46
293,"Republic Day Carnival 2024 - Referral - 293",Referral,"Loyalty Campaign",Completed,2024-06-26,2024-08-01,189497.00,156716.38,32780.62,82.70,526087,15908,3.02,9.85,1111,775746.08,6.98,4.95
298,"New Year Bonanza 2024 - Referral - 298",Referral,"Festival Sale",Completed,2024-01-21,2024-03-19,687929.00,655495.88,32433.12,95.29,2388117,93064,3.90,7.04,6386,1802613.67,6.86,2.75
312,"End of Season Festival 2025 - Referral - 312",Referral,"Brand Awareness",Completed,2025-10-11,2026-01-08,1090316.00,1054147.84,36168.16,96.68,5017698,227614,4.54,4.63,8895,3310024.22,3.91,3.14
336,"Republic Day Festival 2024 - Referral - 336",Referral,"Flash Sale",Completed,2024-04-19,2024-06-05,1887181.00,1543466.74,343714.26,81.79,7630789,323161,4.23,4.78,18045,3225845.49,5.58,2.09
340,"Premium Campaign 2025 - Referral - 340",Referral,"Product Launch",Completed,2025-06-08,2025-07-31,1592908.00,1467140.90,125767.10,92.10,6679610,151005,2.26,9.72,4603,7966575.09,3.05,5.43
346,"Premium Week 2025 - Referral - 346",Referral,Retargeting,Completed,2025-10-10,2025-12-11,512025.00,477639.46,34385.54,93.28,1626991,41156,2.53,11.61,1188,2507607.17,2.89,5.25
361,"Smart Shopping Drive 2024 - Referral - 361",Referral,"Seasonal Sale",Completed,2024-09-13,2024-10-10,793844.00,640744.44,153099.56,80.71,2660531,61747,2.32,10.38,2115,1204599.55,3.43,1.88
365,"Summer Week 2024 - Referral - 365",Referral,"App Install",Completed,2024-03-18,2024-04-04,1314042.00,1079538.51,234503.49,82.15,4772357,222967,4.67,4.84,10608,4847127.91,4.76,4.49
368,"Back to School Offers 2025 - Referral - 368",Referral,"Flash Sale",Paused,2025-05-10,2025-07-09,231829.00,180665.99,51163.01,77.93,1114373,42792,3.84,4.22,1963,1056896.04,4.59,5.85
372,"Weekend Carnival 2025 - Referral - 372",Referral,"Customer Acquisition",Completed,2025-06-10,2025-07-30,859636.00,757000.69,102635.31,88.06,2834657,108110,3.81,7.00,4403,2513242.29,4.07,3.32
381,"Home Offers 2025 - Referral - 381",Referral,"Festival Sale",Completed,2025-06-19,2025-07-19,1542351.00,1451793.63,90557.37,94.13,7499239,140463,1.87,10.34,5801,6852465.93,4.13,4.72
399,"Electronics Campaign 2024 - Referral - 399",Referral,"Customer Acquisition",Completed,2024-08-03,2024-10-10,1891651.00,1551490.12,340160.88,82.02,7713820,269978,3.50,5.75,18618,8176352.93,6.90,5.27
402,"Mega Drive 2024 - Referral - 402",Referral,"Brand Awareness",Completed,2024-09-17,2024-12-01,1661525.00,1329879.56,331645.44,80.04,7189581,248847,3.46,5.34,16571,3883248.32,6.66,2.92
425,"Kids Sale 2024 - Referral - 425",Referral,"Loyalty Campaign",Completed,2024-10-29,2024-12-16,1727217.00,1539654.74,187562.26,89.14,8179739,175812,2.15,8.76,3680,9561255.94,2.09,6.21
433,"Fashion Campaign 2024 - Referral - 433",Referral,"Seasonal Sale",Completed,2024-11-18,2025-02-11,964746.00,896495.34,68250.66,92.93,4539082,183403,4.04,4.89,9247,4123878.56,5.04,4.60
440,"End of Season Week 2024 - Referral - 440",Referral,"Email Promotion",Completed,2024-02-21,2024-04-26,1158494.00,842253.97,316240.03,72.70,4259219,181114,4.25,4.65,4962,2821550.80,2.74,3.35
443,"Electronics Offers 2025 - Referral - 443",Referral,"Email Promotion",Completed,2025-11-18,2026-01-24,772637.00,620703.71,151933.29,80.34,2608286,109388,4.19,5.67,3113,2122806.69,2.85,3.42
448,"Home Promotion 2025 - Referral - 448",Referral,"App Install",Completed,2025-10-26,2025-12-29,1588325.00,1159288.42,429036.58,72.99,6557726,297307,4.53,3.90,13847,2932999.70,4.66,2.53
478,"Fashion Promotion 2024 - Referral - 478",Referral,"Customer Acquisition",Completed,2024-02-27,2024-05-18,1223833.00,863555.57,360277.43,70.56,3856336,102617,2.66,8.42,6753,5077706.75,6.58,5.88
484,"Republic Day Bonanza 2024 - Referral - 484",Referral,"Customer Acquisition",Completed,2024-11-15,2024-12-26,680176.00,584735.57,95440.43,85.97,2256780,86861,3.85,6.73,2921,1385823.30,3.36,2.37
486,"Fashion Promotion 2024 - Referral - 486",Referral,"Customer Acquisition",Completed,2024-03-13,2024-05-06,1030396.00,736957.62,293438.38,71.52,5885364,274347,4.66,2.69,6179,2660417.01,2.25,3.61
491,"New Year Promotion 2024 - Referral - 491",Referral,"Flash Sale",Completed,2024-11-29,2025-02-23,1066734.00,874983.17,191750.83,82.02,4500489,165305,3.67,5.29,7835,6002384.55,4.74,6.86
1,"Christmas Offers 2025 - YouTube - 001",YouTube,"Brand Awareness",Paused,2025-10-16,2025-11-14,568106.00,421455.90,146650.10,74.19,3044120,124575,4.09,3.38,5888,2001915.53,4.73,4.75
10,"End of Season Drive 2025 - YouTube - 010",YouTube,"App Install",Completed,2025-09-02,2025-09-25,1209633.00,937978.74,271654.26,77.54,4271681,204976,4.80,4.58,11071,1997894.72,5.40,2.13
12,"Big Savings Week 2024 - YouTube - 012",YouTube,"Brand Awareness",Completed,2024-04-18,2024-06-10,517146.00,385714.26,131431.74,74.59,1499363,50795,3.39,7.59,2993,1704857.03,5.89,4.42
39,"End of Season Campaign 2025 - YouTube - 039",YouTube,"Brand Awareness",Completed,2025-11-05,2025-11-30,295847.00,279731.34,16115.66,94.55,1096105,42252,3.85,6.62,1319,727301.48,3.12,2.60
56,"Kids Week 2024 - YouTube - 056",YouTube,"Product Launch",Completed,2024-10-12,2024-12-23,1379958.00,1242592.21,137365.79,90.05,6882207,222300,3.23,5.59,8058,5194035.44,3.62,4.18
68,"New Year Launch 2025 - YouTube - 068",YouTube,"Product Launch",Completed,2025-03-25,2025-04-24,670941.00,570394.89,100546.11,85.01,2730688,48648,1.78,11.72,1069,2213132.17,2.20,3.88
78,"Grocery Sale 2024 - YouTube - 078",YouTube,Retargeting,Completed,2024-09-01,2024-11-28,767264.00,708500.44,58763.56,92.34,2869107,124517,4.34,5.69,4894,3648777.27,3.93,5.15
80,"Christmas Campaign 2025 - YouTube - 080",YouTube,"Flash Sale",Completed,2025-02-23,2025-03-29,1407069.00,1277353.25,129715.75,90.78,5390344,241550,4.48,5.29,15125,7957910.75,6.26,6.23
89,"New Year Campaign 2024 - YouTube - 089",YouTube,"Flash Sale",Completed,2024-09-20,2024-12-05,1786597.00,1312346.46,474250.54,73.46,4474099,89153,1.99,14.72,6091,8175918.45,6.83,6.23
111,"Christmas Bonanza 2024 - YouTube - 111",YouTube,"Seasonal Sale",Completed,2024-11-04,2024-12-16,788122.00,580054.09,208067.91,73.60,2768366,83252,3.01,6.97,2202,2569639.62,2.64,4.43
115,"Big Savings Promotion 2024 - YouTube - 115",YouTube,"Seasonal Sale",Completed,2024-03-19,2024-06-07,506645.00,492345.87,14299.13,97.18,2692068,108916,4.05,4.52,6638,2944228.30,6.09,5.98
118,"Big Savings Festival 2024 - YouTube - 118",YouTube,"Customer Acquisition",Completed,2024-10-08,2025-01-06,750972.00,629707.10,121264.90,83.85,4967346,138617,2.79,4.54,4762,3180020.85,3.44,5.05
126,"Big Savings Sale 2024 - YouTube - 126",YouTube,"Loyalty Campaign",Completed,2024-04-13,2024-07-01,1488166.00,1192064.59,296101.41,80.10,4621563,90521,1.96,13.17,3515,2849034.37,3.88,2.39
127,"Electronics Offers 2024 - YouTube - 127",YouTube,"Email Promotion",Paused,2024-06-18,2024-08-28,1031552.00,911044.68,120507.32,88.32,3566704,151345,4.24,6.02,4797,2569146.00,3.17,2.82
154,"Grocery Week 2024 - YouTube - 154",YouTube,"Seasonal Sale",Completed,2024-09-28,2024-11-08,1440061.00,1021126.76,418934.24,70.91,3646628,124332,3.41,8.21,6477,3226760.56,5.21,3.16
157,"Grocery Offers 2024 - YouTube - 157",YouTube,Retargeting,Completed,2024-10-24,2024-12-27,1914681.00,1858567.92,56113.08,97.07,6975925,332621,4.77,5.59,18645,4720762.52,5.61,2.54
167,"Big Savings Offers 2025 - YouTube - 167",YouTube,"App Install",Completed,2025-04-27,2025-05-19,1276264.00,1017839.51,258424.49,79.75,4255167,142087,3.34,7.16,5070,2493706.80,3.57,2.45
171,"Christmas Promotion 2024 - YouTube - 171",YouTube,"App Install",Completed,2024-08-07,2024-09-16,1559977.00,1219100.87,340876.13,78.15,8729013,357288,4.09,3.41,11420,2169999.55,3.20,1.78
176,"Mega Campaign 2025 - YouTube - 176",YouTube,"Festival Sale",Completed,2025-04-24,2025-06-12,440775.00,405220.22,35554.78,91.93,1712019,68739,4.02,5.90,1423,1357487.74,2.07,3.35
182,"Super Carnival 2025 - YouTube - 182",YouTube,"App Install",Completed,2025-06-01,2025-07-11,788112.00,753707.60,34404.40,95.63,3777390,146601,3.88,5.14,8187,3158034.84,5.58,4.19
193,"Premium Promotion 2025 - YouTube - 193",YouTube,"Product Launch",Completed,2025-07-29,2025-10-04,381212.00,311269.40,69942.60,81.65,1876256,49831,2.66,6.25,1193,1235739.52,2.39,3.97
204,"Premium Drive 2024 - YouTube - 204",YouTube,"Product Launch",Completed,2024-04-05,2024-06-10,217681.00,193959.09,23721.91,89.10,786813,14079,1.79,13.78,876,979493.40,6.22,5.05
237,"Fashion Offers 2024 - YouTube - 237",YouTube,"Flash Sale",Completed,2024-05-15,2024-06-30,1696925.00,1617282.70,79642.30,95.31,8481385,169424,2.00,9.55,8745,8005549.37,5.16,4.95
244,"Back to School Festival 2024 - YouTube - 244",YouTube,Retargeting,Completed,2024-05-03,2024-07-11,580136.00,472765.00,107371.00,81.49,1879501,34930,1.86,13.53,1245,3002057.75,3.56,6.35
250,"Summer Bonanza 2024 - YouTube - 250",YouTube,"App Install",Completed,2024-03-15,2024-04-01,552445.00,393312.15,159132.85,71.19,3005034,128090,4.26,3.07,5806,1950828.26,4.53,4.96
286,"Grocery Carnival 2025 - YouTube - 286",YouTube,"App Install",Completed,2025-08-31,2025-11-15,1373637.00,1328205.30,45431.70,96.69,8957493,166107,1.85,8.00,5029,3373641.46,3.03,2.54
304,"Summer Drive 2024 - YouTube - 304",YouTube,"Festival Sale",Completed,2024-10-02,2024-12-08,377482.00,337548.73,39933.27,89.42,1479143,22625,1.53,14.92,738,2001663.97,3.26,5.93
308,"Summer Drive 2025 - YouTube - 308",YouTube,"Loyalty Campaign",Completed,2025-02-17,2025-04-13,719927.00,559979.29,159947.71,77.78,2866663,81956,2.86,6.83,1783,3018288.37,2.18,5.39
313,"Fashion Launch 2024 - YouTube - 313",YouTube,"Customer Acquisition",Completed,2024-06-03,2024-07-05,1294125.00,1252523.46,41601.54,96.79,4208792,84229,2.00,14.87,5316,3118783.42,6.31,2.49
314,"Weekend Campaign 2025 - YouTube - 314",YouTube,Retargeting,Completed,2025-05-14,2025-07-10,1430640.00,1026346.97,404293.03,71.74,5096832,113804,2.23,9.02,6677,4793040.35,5.87,4.67
325,"Winter Sale 2025 - YouTube - 325",YouTube,"Festival Sale",Completed,2025-03-12,2025-04-10,1886770.00,1399074.54,487695.46,74.15,5915854,156788,2.65,8.92,10148,9443753.14,6.47,6.75
327,"Winter Carnival 2025 - YouTube - 327",YouTube,"Flash Sale",Completed,2025-10-26,2025-12-01,317502.00,261878.29,55623.71,82.48,1157038,49844,4.31,5.25,2687,654695.72,5.39,2.50
333,"End of Season Bonanza 2024 - YouTube - 333",YouTube,"Brand Awareness",Completed,2024-01-01,2024-01-27,1966697.00,1676611.79,290085.21,85.25,10663215,410550,3.85,4.08,27719,5868141.27,6.75,3.50
348,"End of Season Sale 2024 - YouTube - 348",YouTube,"Product Launch",Completed,2024-02-10,2024-03-15,1722484.00,1687542.65,34941.35,97.97,7311407,279048,3.82,6.05,12425,7847073.32,4.45,4.65
350,"New Year Offers 2025 - YouTube - 350",YouTube,"Customer Acquisition",Completed,2025-11-10,2026-01-06,1678433.00,1486225.87,192207.13,88.55,7233147,250604,3.46,5.93,14436,7535165.16,5.76,5.07
357,"Kids Launch 2024 - YouTube - 357",YouTube,"App Install",Completed,2024-03-29,2024-05-19,928612.00,879058.21,49553.79,94.66,7001800,143336,2.05,6.13,4442,4931516.56,3.10,5.61
359,"Electronics Offers 2024 - YouTube - 359",YouTube,"Festival Sale",Completed,2024-03-28,2024-05-21,965399.00,938067.02,27331.98,97.17,3432840,68608,2.00,13.67,2003,4587147.73,2.92,4.89
362,"End of Season Bonanza 2024 - YouTube - 362",YouTube,"Brand Awareness",Completed,2024-11-21,2025-02-06,1554287.00,1360391.22,193895.78,87.53,6133431,170247,2.78,7.99,6097,5251110.11,3.58,3.86
389,"Christmas Offers 2025 - YouTube - 389",YouTube,"App Install",Completed,2025-07-26,2025-10-23,1371636.00,1356434.35,15201.65,98.89,6719791,195804,2.91,6.93,3961,3336828.50,2.02,2.46
396,"Big Savings Bonanza 2025 - YouTube - 396",YouTube,"App Install",Completed,2025-05-17,2025-06-24,934413.00,716347.02,218065.98,76.66,3200839,54078,1.69,13.25,3242,2958513.19,6.00,4.13
406,"Electronics Week 2024 - YouTube - 406",YouTube,"Festival Sale",Completed,2024-10-04,2024-12-14,1192481.00,1180148.13,12332.87,98.97,6067037,130053,2.14,9.07,2751,6490814.71,2.12,5.50
407,"Mega Festival 2024 - YouTube - 407",YouTube,"Customer Acquisition",Completed,2024-03-22,2024-05-02,233782.00,229349.05,4432.95,98.10,1117830,18873,1.69,12.15,1104,1004548.84,5.85,4.38
413,"Diwali Carnival 2025 - YouTube - 413",YouTube,"Seasonal Sale",Completed,2025-02-25,2025-05-22,1599333.00,1473202.17,126130.83,92.11,7747571,218811,2.82,6.73,7253,5627632.29,3.31,3.82
418,"Diwali Launch 2024 - YouTube - 418",YouTube,"Customer Acquisition",Completed,2024-01-13,2024-02-12,1717376.00,1704481.36,12894.64,99.25,10362269,516131,4.98,3.30,15462,9442826.73,3.00,5.54
437,"Smart Shopping Offers 2024 - YouTube - 437",YouTube,"Loyalty Campaign",Completed,2024-11-03,2024-11-29,1639867.00,1185886.99,453980.01,72.32,6645688,211922,3.19,5.60,9412,7637112.22,4.44,6.44
444,"Diwali Offers 2025 - YouTube - 444",YouTube,"Loyalty Campaign",Completed,2025-09-30,2025-11-02,1537302.00,1248514.03,288787.97,81.21,4869549,218383,4.48,5.72,5594,2247325.25,2.56,1.80
449,"Summer Sale 2025 - YouTube - 449",YouTube,"Product Launch",Completed,2025-04-13,2025-07-08,618818.00,604387.80,14430.20,97.67,3455876,111098,3.21,5.44,6356,967020.48,5.72,1.60
450,"Big Savings Bonanza 2024 - YouTube - 450",YouTube,"App Install",Completed,2024-12-29,2025-02-20,1802662.00,1295398.16,507263.84,71.86,7785673,222288,2.86,5.83,15559,9003017.21,7.00,6.95
453,"Big Savings Carnival 2024 - YouTube - 453",YouTube,"Product Launch",Completed,2024-05-21,2024-07-14,1001910.00,1000613.27,1296.73,99.87,3384568,67963,2.01,14.72,4529,6544010.79,6.66,6.54
457,"Super Carnival 2024 - YouTube - 457",YouTube,"Seasonal Sale",Completed,2024-07-07,2024-09-09,505295.00,388006.89,117288.11,76.79,2004726,98048,4.89,3.96,6497,2611286.37,6.63,6.73
485,"Republic Day Promotion 2024 - YouTube - 485",YouTube,Retargeting,Completed,2024-01-16,2024-04-11,834670.00,721830.71,112839.29,86.48,4276517,205335,4.80,3.52,12361,3363731.11,6.02,4.66
